3382,97,1741,39
3416,14,297,7
3426,114,2775,63
3427,145,973,90
3469,3,195,2
3470,9,307,3
3475,57,1741,34
3476,16,1741,11
3517,8,1248,3
3519,279,1371,191
3520,184,1741,61
3531,4,195,1
3533,18,195,10
3594,82,535,67
3615,11,1741,8
3632,1,1299,1
3640,5,50,1
3652,78,949,75
3656,1,195,1
3660,4,647,4
3685,30,870,20
3692,4,1261,3
3698,1,1310,1
3713,7,586,4
3715,18,949,4
3750,6,988,2
3796,1,33,1
3804,1,1741,1
3818,282,195,254
3839,7,195,6
3840,117,33,32
3844,16,1371,9
3859,13,459,7
3860,5,195,2
3861,13,1741,4
3878,34,1741,26
3922,93,1741,39
3936,657,861,554
3946,28,297,22
3961,23,236,14
3977,1,861,1
3991,4,1741,3
4002,147,2699,105
4030,198,1741,127
4037,1,356,1
4045,32,33,12
4178,3,48,2
4230,86,2152,57
4232,18,1341,15
4233,77,1747,75
4243,18,1752,18
4358,103,1629,96
4375,16,195,11
4406,69,585,43
4417,285,2489,277
4424,25,2128,8
4425,5,535,5
4436,5,297,3
4444,160,2980,139
4455,212,1035,123
4461,102,1299,52
4465,13,374,12
4466,4,195,3
4480,62,217,35
4490,132,535,114
4516,8,195,6
4517,2,2707,2
4518,52,1747,31
4521,8,2924,4
4537,1,601,1
4538,83,1747,71
4544,103,45,37
4558,64,195,32
4570,1,1747,1
4575,12,195,11
4578,113,1686,82
4598,18,45,5
4602,130,1299,67
4610,1532,397,1313
4615,189,1741,122
4618,8,565,4
4629,57,583,56
4636,212,949,105
4642,5,883,5
4671,420,33,306
4675,56,764,46
4678,18,2799,13
4696,6,1299,2
4711,1983,861,1182
4733,1,1741,1
4734,7,535,4
4761,3,33,2
4784,1,1747,1
4785,52,2516,20
4791,228,195,131
4801,329,2402,110
4805,1,1741,1
4812,2,471,1
4833,11,1038,4
4834,338,1741,140
4841,6,35,3
4845,8,1741,5
4858,1,1741,1
4860,2,1741,2
4872,18,195,11
4882,5,45,5
