1838.85,405.772,1832.52,419.793,2119,7281
1832.52,419.793,1838.85,405.772,1690,10955
-1995.94,-347.018,-2023.15,-291.292,1240,13709
-2023.15,-291.292,-1995.94,-347.018,1190,15621
1845.79,412.41,1832.52,419.793,1035,4683
1832.52,419.793,-2023.15,-291.292,653,1927
1832.52,419.793,1845.79,412.41,608,5552
1987.27,654.643,2021.96,647.749,594,5388
1572.1,-1294.04,1576.24,-1357.58,566,9024
2021.96,647.749,1987.27,654.643,546,5890
-2023.15,-291.292,1832.52,419.793,522,1474
-1824.53,-251.715,-2023.15,-291.292,513,9425
1839.31,429.26,1832.52,419.793,504,5501
1087.4,-506.216,1063.46,-505.493,496,6468
1576.24,-1357.58,1572.1,-1294.04,447,12655
-2295.36,198.568,-2242.36,174.51,410,4322
-2242.36,174.51,-2295.36,198.568,389,2572
-121.069,-687.838,-72.9389,-688.889,379,8301
1027.32,475.937,1043.24,434.93,375,5654
-1920.21,-437.235,-2023.15,-291.292,375,4261
1063.46,-505.493,1087.4,-506.216,367,7055
-2023.15,-291.292,-1824.53,-251.715,338,13581
1051.96,-494.199,1063.46,-505.493,335,3808
-53.2696,-642.03,-72.9389,-688.889,321,6860
1824.21,412.62,1832.52,419.793,318,1448
653.478,343.287,673.089,342.758,314,7461
-2239.36,122.139,-2295.36,198.568,314,2406
-72.9389,-688.889,-121.069,-687.838,306,8800
1642.82,155.629,1625.8,159.094,300,3605
481.34,-24.7437,497.914,-23.4097,298,5321
1864.74,422.972,1832.52,419.793,296,2001
-2284.89,159.484,-2295.36,198.568,291,3220
-1835.42,-377.106,-2023.15,-291.292,281,5399
23.083,-1049.88,57.0339,-1014.02,271,8433
1043.24,434.93,1027.32,475.937,270,6833
-2295.36,198.568,-2284.89,159.484,270,3839
-2023.15,-291.292,-1920.21,-437.235,270,4943
-2104.18,-251.762,-2023.15,-291.292,268,3625
1101.46,-484.254,1063.46,-505.493,264,2514
228.363,668.918,199.156,667.92,262,3941
1838.98,463.945,1832.52,419.793,261,2197
1832.52,419.793,1839.31,429.26,260,7355
-2023.15,-291.292,-1685.24,-143.637,260,4599
1732.99,330.939,1756.76,313.75,259,2902
-104.112,-639.742,-72.9389,-688.889,252,5234
1832.52,419.793,1824.21,412.62,252,2103
1818.04,435.548,1832.52,419.793,246,1356
1451.95,-1021.66,1448.71,-1044.91,239,4954
1604.53,182.542,1625.8,159.094,234,2419
1646.86,227.216,1650.22,209.96,233,5657
-1685.24,-143.637,-2023.15,-291.292,232,2299
1605.44,148.105,1625.8,159.094,228,1150
-1835.42,-377.106,-1995.94,-347.018,226,4653
1926.25,458.825,1832.52,419.793,226,1164
101.202,-11.348,141.908,3.80876,226,2055
199.156,667.92,228.363,668.918,223,3926
-72.9389,-688.889,-53.2696,-642.03,221,7541
1832.52,419.793,1576.24,-1357.58,220,747
-2023.15,-291.292,-1835.42,-377.106,216,7430
2017.68,625.794,2021.96,647.749,216,3267
-1903.98,1275.16,-1928.8,1215.16,212,5445
-2088.78,1038.98,-2034.54,1024.79,210,3112
1619.3,155.681,1625.8,159.094,208,1524
673.089,342.758,-2023.15,-291.292,206,1584
-154.348,-923.051,-171.752,-958.414,204,5206
-2295.36,198.568,-2023.15,-291.292,200,1438
497.914,-23.4097,481.34,-24.7437,198,5925
-72.9389,-688.889,-104.112,-639.742,195,6205
1576.24,-1357.58,1832.52,419.793,192,585
1737.26,299.992,1756.76,313.75,192,2500
1063.46,-505.493,1051.96,-494.199,192,3943
2021.96,647.749,2017.68,625.794,191,3930
-1824.53,-251.715,-1995.94,-347.018,188,2539
1756.76,313.75,1732.99,330.939,187,3661
1625.8,159.094,1604.53,182.542,186,2183
-1963.98,1177.88,-1928.8,1215.16,184,4536
-2023.15,-291.292,-2295.36,198.568,182,1559
1838.85,405.772,1845.79,412.41,181,10576
1625.8,159.094,1642.82,155.629,181,3950
