580,15
2724,10
2715,9
3111,10
331,16
2418,4
2256,7
1995,1
2963,2
276,2
848,1
112,6
1878,6
2280,1
610,55
1827,10
3145,31
3083,9
1257,17
1085,7
1353,17
2050,2
2924,2258
2842,46
1356,4
867,34
2318,2
214,21
2685,9
1159,2
305,569
2077,308
886,10
2271,248
619,20
2628,8
1501,2
577,2
1868,3
1805,2
2017,8
155,16
122,109
1158,7
1768,15
2664,7
450,17
3193,120
2944,8
741,10
791,26
1850,85
1048,12
2328,40
2345,19
449,15
720,4
2363,44
1378,26
805,14
747,64
60,36
566,1
1187,161
1421,9
1841,2
2861,14
2821,12
480,17
363,520
1503,4
2553,47
438,11
3016,7
1280,13
573,16
1180,24
1950,31
2528,12
645,8
1991,70
1322,9
25,241
1622,1
939,48
411,3
127,28
1938,9
2303,28
1766,238
2144,254
431,4
146,1042
709,1
3194,9
2681,11
1211,2
166,11
1284,7
2205,1
2153,1
1712,1
3197,4
2919,9
1395,14
763,124
1327,1
142,26
966,425
811,4
2070,12
869,1057
311,2
30,271
2165,70
197,407
2865,5
1557,6
1270,204
352,5
907,3
196,87
231,14
849,1
400,148
444,170
1357,18
250,39
76,69
458,122
1430,285
1262,52
116,21
1761,9
2859,11
2648,4
1601,69
802,38
762,102
2013,16
2214,5
1062,9
1289,3
1141,3
2732,477
72,14
2687,1
2863,37
2747,15
282,11
1660,7
2104,3
1202,26
1111,9
497,103
94,6
2852,11
118,4
1576,13
963,8
1442,82
749,10
1173,3
998,16
669,3
2283,4
1084,205
153,144
456,592
199,784
2157,11
2458,4
2147,1
405,408
2253,4
2787,3
2594,220
1655,5
2888,12
569,20
1629,337
2323,50
1834,50
564,70
451,5
1803,12
2441,55
1056,16
638,3
407,5
1310,98
2543,92
318,9
2498,4
2590,2
2324,49
3118,4
2820,64
1814,3
53,15
1901,12
909,14
808,3
36,201
2409,1
283,12
955,803
1153,8
1349,2
1715,3
2216,31
2680,15
1741,2838
131,12
2817,601
1509,2
2516,465
3208,127
3217,5
2470,1
1562,76
2394,14
384,2
1061,62
1317,27
2451,3
1988,8
2800,67
190,2
2789,10
2738,2
1046,2
2436,3
1944,39
2479,1
2111,10
946,6
2372,10
2583,63
2459,35
1987,8
821,10
3202,21
44,112
1612,54
312,211
2172,1
100,2
1292,2
2714,17
1106,7
457,7
3095,205
1268,38
1859,13
110,18
468,14
258,5
711,4
1177,80
3093,3
2127,25
1386,23
2396,9
884,275
981,804
786,39
605,2
534,2
3169,2
3051,5
1728,5
724,1
1435,58
871,236
1563,30
651,36
2778,36
1107,2
2415,15
2655,172
2481,11
1131,137
1994,20
911,26
33,7537
2682,19
300,82
