2656,-3
1463,-17
434,2
622,-1
2177,-7
2416,-5
883,-9
2042,30
2117,-2
3059,15
2908,-4
1696,-7
599,0
1948,-1
1457,3
417,2
342,0
2521,1
1099,-8
2551,8
2735,126
2898,-2
261,-7
2999,-2
257,-1
1800,-2
2155,4
813,2
2751,3
1586,3
2350,0
561,28
1469,-1
108,-4
2093,-4
1103,-2
2330,2
890,-1
725,1
420,-5
1852,23
3214,1
1203,-3
1381,-5
2542,1
59,22
1009,-5
103,0
2388,-5
2538,-6
3094,0
2181,-4
2075,-5
1079,-1
3027,3
944,-4
2873,-4
1589,-3
2511,8
2587,3
2413,-69
2564,-20
81,1
3036,-1
2825,-9
1765,2
1623,-2
2684,6
1757,-3
2227,-8
1492,1
320,-3
2452,-9
472,1
2705,0
243,8
2471,0
2251,-7
2278,-8
69,-3
410,-2
2120,0
661,-2
3028,-2
159,-3
504,-11
1258,4
2121,9
3070,-27
1645,0
2671,17
484,-36
274,-2
1100,-1
1666,-6
2844,-2
2631,-6
1714,2
1325,354
2411,-3
1794,-6
1709,-1
1191,1
1393,5
1441,3
1218,-1
2456,1
1481,-9
594,2
2420,2
1350,2
766,-9
1015,0
2637,-3
446,-6
2446,-13
958,-9
215,1
551,-98
289,-31
2197,-7
2109,-2
767,-13
2027,20
2045,-5
1199,3
2217,-1
2938,-4
1161,1
2597,3
519,1
1132,-1
2700,-13
1105,8
3164,10
213,-19
1484,-3
818,-1
47,50
988,16
2036,-4
1229,2
2193,-1
2943,-1
1737,42
204,8
2698,3
1412,-55
296,-4
913,-6
380,47
1684,3
2461,1
3221,-19
545,-15
1900,6
1897,0
3180,-66
1415,-4
1133,0
1879,-10
309,-3
3171,-3
24,-2
2730,-2
2219,-30
1174,6
1176,-1
691,-7
2460,-1
582,-11
707,-1
375,-17
698,-1
1428,3
2286,5
3022,-2
221,1
973,-37
912,16
1072,-2
1823,-6
1306,1
631,0
713,34
1360,-4
1227,-23
2960,-3
2319,-40
2307,-8
63,-4
1035,-134
1519,-3
959,-4
2931,-9
852,2
1553,5
324,-3
2994,3
1447,1
382,-1
306,-9
796,43
37,-5
1860,1
3144,2
1233,-3
1178,-3
2626,4
2643,-2
2902,40
2041,0
1549,-40
2879,-9
2223,1
2897,3
2833,-33
1740,69
3163,-3
783,1
996,-26
1912,0
1338,-1
1345,-7
1718,-2
589,-13
870,211
428,-2
1698,-22
900,-1
3098,0
482,-76
1744,0
665,0
3046,0
2364,1
1671,9
2377,4
3136,1
1348,2
1407,-14
29,0
1536,-7
1880,-1
639,0
1297,-3
1935,2
1751,0
2646,-1
872,105
1489,5
2811,1
1362,91
572,2
2693,-8
613,-2
2091,1
1634,-5
1192,3
1828,-3
1940,-1
1238,5
754,3
657,-2
1722,-3
1986,22
3187,-22
1701,-5
1172,-2
865,-7
2942,-92
1785,1
1082,9
1087,-2
633,-4
2402,88
67,-15
905,-1
607,-1
2068,121
587,-85
2501,67
2468,-5
2640,-8
2391,-14
1372,6
3160,4
1871,-8
2419,-6
3199,-10
84,-1
1156,-2
1748,-2
226,-7
851,2
895,-10
801,3
459,-129
236,219
503,11
1847,-2
1246,-3
2485,0
2443,-3
615,17
2721,4
2084,-11
193,-12
575,6
2520,-1
2878,-3
2008,-7
345,0
537,-14
1472,-3
90,-3
1458,-3
652,0
2444,-10
2009,3
1091,-2
1135,0
2088,-4
986,-11
1653,3
982,-33
2403,-80
1810,0
1874,-29
187,-198
2569,-13
1945,1
798,4
1705,10
874,-52
2613,76
1251,-35
2301,-4
2317,-28
2614,0
233,53
2261,-13
1383,-4
2717,0
3133,-8
2796,-4
1224,0
885,0
1271,-5
827,-5
2785,-1
379,-6
333,-4
2379,7
771,9
2624,-14
740,1
795,-10
2794,7
539,-4
487,-1
1186,-3
230,-24
3119,0
1250,-1
1724,-1
1795,-6
1732,1
1409,-68
343,-1
1077,-7
565,169
1822,4
2332,-10
220,1
2488,-3
2312,1
2335,-7
1278,-3
2001,3
1467,1
926,-137
2952,0
2828,-2
1699,4
3122,3
1651,-3
2913,3
2580,6
65,-128
1537,1
1842,-2
1216,0
1856,4
1299,11
1568,-14
133,0
1495,-23
1845,-1
1449,-8
39,2
238,1
1889,-2
2636,-5
1812,-1
2750,-6
863,-15
2298,-6
3157,3
2279,-3
2578,0
1114,5
2331,-1
2911,1
1821,3
2899,13
486,0
1758,-2
784,405
1500,-17
980,-2
1384,-2
1725,-1
1273,-12
1319,-3
2791,-6
2022,0
71,-4
2678,-4
2240,0
1807,0
145,0
2829,-5
249,-12
1318,-2
2950,-13
1286,-1
1101,-3
1332,0
259,-1
284,-17
2135,-6
2957,-6
2414,-18
2203,0
234,-18
26,-5
2973,19
2081,0
264,-8
2151,1
2595,8
997,-13
1125,-44
2524,-176
1808,-1
1906,-7
2654,0
1936,-2
1691,-1
2118,-30
967,-18
3030,-4
2090,-4
2047,32
2703,-8
1832,0
2504,-4
693,6
620,0
2067,-13
1137,-7
3,-1
840,28
2517,1
910,-3
3177,-12
3141,-18
595,-136
2720,-8
253,39
3080,3
3172,-2
1533,-1
2663,-13
1121,-15
858,1
1453,-6
1837,-3
383,1
1891,-4
1578,-2
3106,-7
1344,2
162,8
3213,-3
1440,-2
2657,-1
1605,-1
6,-9
2348,-29
3050,-2
2208,18
666,9
2774,2
1949,-3
730,2
2482,-3
1073,1
836,-5
2824,-25
2976,4
3021,1
950,-17
2465,-4
1918,-10
1335,1
3219,-41
1611,-57
737,-5
2661,-5
1094,-4
2244,-5
2252,-4
2183,-84
3103,-5
2191,2
2392,15
1792,-10
2831,1
2115,-4
768,-24
2925,195
1904,1
2380,0
2218,-10
1295,0
1911,-9
1190,-19
2951,-6
2333,-4
1552,0
560,-2
1429,-10
1382,-7
1261,247
701,-5
1657,-2
1925,-20
227,0
3039,0
1304,-4
521,1
1941,-8
1212,33
757,4
1750,-5
2615,-4
156,2
471,378
1025,-7
2454,-17
1354,1
2182,0
391,-9
1846,2
2201,-31
1152,1
2522,-7
2467,-3
1248,-35
2834,40
454,0
828,3
1618,-3
614,-10
1371,-68
2964,-1
1831,-1
1575,6
2347,-6
571,-6
3109,2
1188,-19
2176,0
1620,-4
586,-52
1801,-2
1953,-1
2605,3
671,-6
1406,0
1597,-36
977,-17
2484,-1
1005,-3
1020,17
2953,-8
4,-4
2412,19
2579,-1
1833,-1
1167,-1
3079,1
1681,-4
1058,0
3065,-5
1638,-5
1546,-8
171,2
1571,-7
328,-34
921,-4
298,6
3089,3
592,-6
1598,5
2063,0
498,5
1242,-9
2743,-1
1958,-2
2124,-2
2527,13
1984,-12
2816,-3
889,-12
2670,-7
1541,-2
2349,-5
3038,2
1496,-7
2855,3
2018,-2
1648,-1
769,10
2986,-1
879,4
868,-43
1873,-25
1225,-12
3121,0
2748,2
1473,-6
2138,0
1279,0
1032,-44
3090,0
1067,-14
201,-4
2803,-5
132,-4
3116,-4
302,17
857,-2
368,-13
2184,-5
677,0
3152,-2
2534,1
585,5
2196,0
2807,11
2321,20
455,4
2752,1
469,3
1731,-1
1770,-5
864,5
3134,107
68,0
222,-10
964,-17
804,-3
716,-1
1413,2
1420,87
2940,-10
1461,3
297,426
1179,4
2246,-2
1791,0
2398,1
1047,4
2513,-1
1460,-3
2445,-2
336,-83
825,-1
194,6
1621,-2
1685,13
2399,-4
1140,22
708,2
2868,-5
2004,21
2265,-23
1432,-12
1849,-4
31,-11
954,0
1474,-6
1947,-1
1097,0
3057,-1
2923,-6
2180,4
3066,-8
1627,11
1690,-5
2622,-1
1252,-10
2875,0
1083,-8
1924,0
1146,-2
123,-2
646,7
2786,0
2647,-6
91,2
1164,-2
2725,-1
923,-189
1347,-1
3088,4
350,0
40,-28
2762,0
659,23
2759,2
2405,4
349,-8
1920,34
1955,-45
608,25
2506,-1
1523,3
1942,0
291,0
1786,-4
1459,-1
2429,1
1418,-7
1127,-3
1370,42
2457,8
1599,-16
2907,4
2819,89
1267,2
812,-2
135,11
3113,-1
2024,1
1511,-1
275,-5
1688,2
1499,-7
2494,-4
1596,-10
477,-1
1992,-28
57,-5
2980,51
1336,-3
1607,-8
2552,-9
1610,-11
2143,7
2783,-19
1012,2
2215,10
2766,4
2048,-2
945,1
120,-6
2710,-12
1959,-6
2066,-3
2519,-1
3019,19
2431,-4
1540,-9
206,-6
841,2
948,2
235,-3
269,-2
794,1
1027,5
3004,-3
2850,18
2872,-1
3151,5
2284,-17
2757,0
3097,2
1365,-17
2199,-6
1222,-15
1604,-1
496,-34
436,4
2255,-3
704,0
319,-8
2049,-35
2058,-51
1581,-1
2427,0
2123,-11
2978,-16
2116,-10
2453,-1
2706,0
1150,4
2582,1
3168,6
866,-1
2033,3
1888,-2
11,-1
2263,-7
719,0
208,-5
718,-5
726,2
2440,-9
673,-5
2194,-2
1663,2
2768,-1
1050,-7
2510,-5
702,0
787,-9
1554,0
2934,-2
2777,2
494,220
401,-14
887,7
2275,-8
2505,-3
241,-96
2840,-10
1717,-1
492,1
1321,1
2382,7
2065,-4
1208,-2
1727,1
1431,-6
2273,-4
1735,-7
699,-12
245,-6
341,-6
2650,-45
2557,15
1654,4
1198,-8
523,-4
2076,-15
3078,1
920,-7
729,-3
1055,-5
1487,-4
2905,10
2228,3
211,1
1628,-15
681,-9
2069,-19
1201,3
2915,-3
925,-21
1375,-1
892,-12
2085,-12
476,12
2113,-1
1957,0
1640,-5
3176,0
35,-21
1098,9
80,5
1560,-15
1894,3
712,4
1675,7
1799,-15
830,-4
2220,3
512,-9
390,1
499,0
550,1
583,64
1466,-6
3031,-6
45,448
1915,-1
463,-14
2838,-6
508,-29
2775,-72
2493,2
1990,1
316,-18
603,2
149,0
489,2
558,-5
1641,4
1462,-14
902,36
175,2
2979,-8
2860,33
2059,-10
1762,-3
481,25
1697,0
285,-50
2486,-4
2262,41
2917,1
1659,1
1405,-2
386,-15
1363,-101
901,-5
1844,5
2814,-3
1815,-1
1057,3
1018,0
1930,-5
3073,2
2259,-6
1530,-4
860,12
2107,-8
2823,2
1122,-60
28,-2
1337,-2
897,5
174,5
623,23
723,-5
1059,-11
1566,-5
994,-3
2114,-4
952,-14
2086,-4
198,12
7,28
3008,18
2539,-3
2178,6
989,-9
2916,6
1323,-1
1759,-3
1075,-3
3159,0
2170,6
2604,-9
2342,-1
643,3
1816,9
522,6
934,-2
3205,3
1374,-11
746,4
2621,11
2955,93
2683,4
919,1
1527,-1
2433,-6
2355,-3
2338,17
2928,-13
1358,4
1550,-6
629,1
896,-3
195,691
1809,-3
688,2
2871,-7
2435,-3
2428,53
1479,-2
1673,19
3055,-3
891,-4
2992,-4
674,-1
1898,-1
543,-2
676,3
2407,-3
2701,-8
1129,0
1919,-1
2573,-4
2129,15
419,-1
1646,75
1119,41
1175,56
876,-17
148,-13
1288,-208
554,-3
2329,22
1926,-10
2408,0
1516,53
1162,-5
672,2
1402,2
1532,-3
2082,-2
3013,0
2152,57
810,-9
1855,4
16,-8
1023,-5
3101,-10
574,1
1933,-4
3218,0
3195,-1
2672,-6
888,-3
628,-3
367,7
690,2
2015,1
2927,-5
2133,-1
739,-17
2384,-5
3087,-9
114,8
160,-9
20,-1
443,-4
2314,1
1397,6
838,-7
2623,2
240,3
27,-2
2508,-12
2040,-3
2549,61
2666,-16
1118,1
1802,0
2071,-23
670,0
109,-1
616,0
2326,-8
1245,-7
244,-39
1680,55
2799,92
1185,-98
2272,-6
1163,-3
2162,1
949,872
2139,2
1230,-5
2473,32
1937,8
1789,-3
406,-9
968,-1
596,15
3135,-2
2346,2
2652,2
697,-2
809,1
355,6
536,-2
121,-1
915,0
706,-6
1490,-2
2292,-1
2340,-7
2136,0
2190,-5
2422,-2
239,-3
3025,-11
1006,-13
2020,-1
1504,-2
3029,2
299,-55
2996,2
2012,1
2550,220
128,1
425,-9
2712,-8
2306,-4
542,-3
78,0
2711,65
775,4
2037,-83
89,-3
2073,-4
3132,-4
3126,22
2818,-27
1042,-20
1730,-1
329,5
2439,-1
2692,-4
2718,1
2509,1
1392,-2
340,4
3179,-4
2359,-42
1045,-5
364,-26
2529,-5
1016,2
2430,-4
3063,-2
2576,-4
2293,1
2361,-12
705,-1
598,39
2245,-7
820,-1
242,-14
2679,-3
3054,9
2288,-5
2932,-8
2030,-2
792,-12
514,-16
1066,-78
1602,-3
2083,-18
3147,-7
2690,1
806,3
2397,9
115,0
1905,1
1526,-1
2103,1
1559,-1
689,-2
511,2
2959,-19
898,-23
1593,8
1390,2
3207,-2
1369,-2
2421,0
2784,-11
1293,-3
113,1
721,-12
1092,-3
102,34
3072,-1
941,-37
2202,-3
1572,-2
448,-30
632,25
2148,0
2310,-39
502,-18
2853,-11
2239,-1
1086,2
2110,5
995,-1
1556,-4
255,1
2849,0
3023,-17
597,-2
3182,14
1529,-86
1520,-2
2532,-12
1507,-23
2765,0
1835,-4
518,-5
1088,-1
1583,-9
1128,0
437,4
2729,4
2632,-4
1574,-10
2021,-1
3053,-17
119,5
908,3
1513,8
1971,-2
591,2
1967,0
105,-2
1929,-15
937,-48
1124,-17
1081,1
2826,64
507,2
1116,-5
1767,-2
2596,0
268,-4
200,-1
2810,2
1076,5
219,7
562,0
2475,7
381,1
1851,-6
287,-4
1408,-3
951,4
1630,-5
742,0
2593,-27
2003,1
2812,-8
2870,33
1320,79
755,4
3165,2
797,0
167,-1
143,-4
2466,-2
1443,-5
776,2
815,-2
1587,-38
3058,-6
2243,-6
157,0
1613,0
2858,2
2156,3
3049,0
1534,0
1676,0
509,3
985,-20
1109,-8
822,2
2130,-2
3043,-7
983,16
404,-3
1710,-6
2716,-1
3052,-6
1863,-4
590,-5
3032,-11
389,-6
1870,-10
2904,-10
2567,-7
932,49
553,-1
9,-41
1468,-3
2892,-5
2558,-7
2014,-3
1053,-17
1983,4
3014,4
1980,-5
2237,-1
172,-4
516,2
1976,-11
2322,-6
2500,9
2906,-4
881,13
663,-12
321,5
1115,-6
3129,2
1985,-6
2937,-1
524,-1
800,-38
483,4
2699,0
1142,-1
1145,-7
1403,-6
2490,-130
415,0
2167,-5
773,-2
1282,1
1772,3
1007,-6
3156,9
330,-51
1493,-4
2642,-1
1196,-11
788,-11
490,-11
834,-28
335,-9
2230,0
1569,-27
734,-15
2984,-1
327,-3
2755,1
1231,0
653,-4
2611,-20
513,-2
2096,0
859,-9
0,-7
2023,-4
979,-3
1819,2
2862,-2
3062,1
1003,0
2079,25
2000,-3
1961,1
104,1
1312,2
1217,-5
137,3
2074,-1
1416,1
1426,-2
1448,2
3069,0
2889,-1
781,-3
2584,-11
1154,5
1979,-3
3115,-2
700,-16
1352,3
365,1
1151,-1
2224,1
1041,1
728,2
2566,-27
2723,-2
388,-3
22,-6
1024,-1
93,-3
1351,1
654,-15
1962,0
2401,8
692,-9
212,69
3048,-2
662,-1
3198,-17
2753,-1
1966,1
1166,0
552,2
2802,-7
1726,0
2171,0
1672,-19
2922,-3
1029,0
2929,-4
1451,-28
1796,-5
772,3
2351,6
3108,-17
207,2
1054,52
790,80
1973,-1
877,6
2502,-2
2660,3
2601,0
2233,-5
3018,1
2209,3
1331,-12
1195,-2
540,-5
2423,1
2478,0
1120,-1
2788,1
186,-61
2806,-2
2658,1
1034,-2
1255,-5
3076,-1
1000,-2
106,-4
814,-2
1220,-5
408,-2
1237,-15
1385,0
412,-2
2393,1
1214,-1
173,5
1376,-2
1464,-1
2598,-4
485,50
2499,-18
1614,3
1637,-4
229,31
2776,43
752,0
683,-2
188,-73
2487,-2
2554,0
2697,-3
55,1
2695,1
2537,-2
1902,22
1869,-10
1205,0
1865,1
1531,-4
1781,-3
61,0
557,7
2131,-8
2941,-1
2313,12
2236,-5
978,0
2187,1
2933,33
2160,0
1788,-3
1609,-18
2896,3
356,3
3191,-2
2733,-8
1037,-9
1775,-4
1450,-6
2891,-3
3117,3
2744,-4
3148,2
2267,3
1524,-2
807,-6
604,-8
803,3
624,-1
1480,-4
563,1
2035,21
1872,0
990,-13
426,-1
2366,-1
3170,-22
2884,-15
2222,-11
470,0
2691,-12
64,318
2260,-1
2547,-11
1068,-4
2231,-3
2945,-5
1419,-5
835,-11
947,-5
429,-3
2370,-75
1031,-10
2200,0
2805,53
1389,21
2740,1
570,-7
505,-1
789,-2
1631,-7
2562,0
3112,26
2469,37
793,14
703,-6
295,-2
1591,0
2599,-4
756,57
1567,-6
758,-2
1423,2
1943,-2
2585,-58
501,-2
1022,1
2793,-1
290,9
1662,4
2161,-48
1928,-1
1978,2
416,3
393,-1
2417,-4
1065,-1
310,-3
2142,-3
2056,2
1309,7
2302,3
2722,0
2137,0
2930,-6
1239,-2
745,-8
3067,-1
1379,34
422,-2
1619,-5
824,-1
3047,1
1074,-5
397,-146
2512,-13
1956,0
940,-123
1276,-19
1848,158
1996,0
3150,-132
2837,5
1367,-3
1703,-1
357,-2
2108,-25
1339,-8
2450,-20
2373,-11
2866,-1
2158,-5
247,-45
3211,-8
956,-8
903,-1
1483,-1
1616,0
2969,1
2039,-13
1617,-1
140,-79
398,-5
2546,0
1914,0
2235,-4
500,87
2051,-3
1798,1
832,1
1394,-1
5,6
86,-5
184,-65
440,-1
2856,5
1970,-1
1594,-1
1399,-15
1475,0
3104,0
1465,16
344,0
3149,-7
3035,4
1907,7
424,-5
2893,0
844,-1
621,0
1476,8
304,-3
1854,-17
1021,185
2294,2
353,79
2962,-1
2903,-7
2572,-2
256,0
130,6
2673,3
339,0
1909,1
1240,82
1030,0
2381,5
2166,-1
2910,-9
1207,-9
1266,-53
2781,-2
1434,-3
2694,0
3125,-3
617,-9
831,-4
3009,-4
2971,-3
453,-2
3154,-24
548,-26
695,1
1470,-6
1455,3
217,18
759,-2
1875,3
314,-12
1932,0
1011,-15
95,-2
1126,-15
1330,-13
826,-3
1756,-4
1917,1
278,4
2305,-18
488,-15
1778,-3
819,1
2577,3
2619,0
2635,-2
2169,-2
899,-5
770,-4
3210,4
682,1
2060,-83
837,-1
829,0
2603,-10
579,-2
993,-5
1743,-4
1993,0
1590,-5
433,-1
1130,-25
833,3
1425,193
2257,-4
2974,29
2900,1
556,10
2062,-1
403,-2
2241,-6
460,11
1514,-6
2028,0
3002,-2
2749,1
1210,1
1687,1
1039,1
1780,-5
1334,-26
1639,-5
972,-28
2375,0
2492,3
2536,1
1285,24
2221,0
1584,-5
3146,-4
1652,2
3060,-6
3071,1
1624,-15
894,0
715,-4
667,-1
3100,9
51,2
2192,-10
1749,-7
1635,-4
1368,0
779,2
1922,1
2141,-3
2939,-2
3000,-2
218,44
1711,22
491,-1
1411,-15
878,-1
3056,0
2248,-1
696,1
2851,-4
3077,0
1123,-33
326,-13
1754,-2
362,-14
265,1
1200,0
3216,-1
1893,-5
2832,-5
129,-27
2761,-1
2371,-3
2434,-5
467,1
1410,-11
3155,-6
2839,-2
3140,-2
442,2
1555,-1
2476,4
2247,-14
2163,0
984,63
75,-5
2977,-16
3220,7
2894,-1
2989,-8
3107,-4
185,-50
1683,-18
2883,23
205,-4
846,8
611,-2
839,35
904,-12
660,-21
2026,-82
2555,3
2920,-10
1001,-2
1535,-3
3040,7
2848,3
799,12
125,-14
1008,-1
46,-2
372,-4
2846,-7
2175,-2
515,-4
2489,43
2438,-1
147,-4
2742,-3
354,-5
2386,-1
2503,8
1144,6
1401,-1
2179,-2
3127,-9
510,16
248,30
1019,1
2795,0
938,-45
2249,1
1763,-1
2232,-4
139,8
3183,3
2507,0
228,-8
2990,0
1615,-6
323,-3
254,3
2616,1
2395,-6
2,1
647,-180
2985,-11
96,-5
1689,-13
2835,-5
288,-5
1544,32
2813,0
1168,-4
1398,-8
1329,1
273,171
2586,-3
2437,-1
1608,3
3166,-37
1921,-10
1340,-2
2099,14
2296,-36
107,-6
1256,-43
2540,-7
2097,5
1969,-1
933,-1
600,14
1797,1
2667,-39
280,-70
1302,0
1235,-2
209,-23
1885,8
547,-8
3001,-3
862,-116
138,-76
1582,-11
2895,31
2447,-1
750,-4
2997,5
1746,3
1315,2
1960,-18
2334,7
1972,-1
991,5
1506,92
2644,23
376,-10
1543,-22
2025,-11
2770,0
432,0
1806,-2
2535,-1
2311,0
3114,-19
2772,3
3184,-9
2410,0
2238,0
655,0
953,0
2174,-2
710,1
1283,-7
409,-2
1010,-2
1633,2
1193,-1
2016,2
1502,4
873,14
1169,-1
648,-53
533,0
88,1
2362,-11
3206,7
1438,-33
2357,-3
1311,-1
2523,8
2274,3
1736,75
1359,-8
351,1
1862,-11
1314,0
774,-8
1876,-2
531,-4
1866,-1
2089,-23
2688,-1
760,1
1102,-2
1839,-4
2815,16
2533,-19
1236,-5
2809,5
1364,112
2378,-1
1882,3
3128,1
2295,0
3026,-13
546,-1
141,-14
2043,0
2125,-1
441,-13
2674,4
3005,-6
2448,85
3143,13
1342,-5
1742,0
2702,0
3068,18
854,-15
3042,-1
1494,40
1525,-6
686,-6
1070,0
506,-15
942,3
2449,-37
2677,8
544,-6
427,4
1287,-1
1707,-13
2213,-1
971,-31
1804,-9
1213,-3
2325,-20
2080,-1
1776,-3
2556,6
3092,-21
2847,0
1147,1
753,-52
1112,-5
150,1
1096,-4
1380,2
308,-8
3041,-1
98,-1
2773,-12
1997,-6
3045,-8
3037,-20
1561,-5
3015,8
165,-18
439,37
855,0
462,-8
203,-2
418,-4
2376,-3
1,-2
2400,6
743,2
520,27
1600,-11
541,-1
578,14
2541,-5
1515,-3
1040,-19
8,-1
1755,-1
3012,-3
2038,0
452,-10
1564,1
447,-2
2780,-21
2830,5
3082,-17
246,0
1439,5
1305,-16
347,-4
1517,2
2309,-4
1324,-5
2254,-62
1110,-4
649,-35
2568,1
2638,20
2575,-13
52,4
1307,-35
1221,6
2242,-1
152,12
3006,4
532,-1
251,65
3024,6
1189,-1
2779,-6
694,-4
1661,3
1260,0
202,0
2882,0
974,-22
478,2
3162,-48
2389,28
2518,-2
2669,0
1043,-8
601,35
882,84
377,-3
1486,4
549,1
751,-56
3123,-3
555,-1
1290,3
2713,2
1485,7
1670,0
517,4
1813,-7
2188,1
1545,-1
987,-8
1226,-11
2046,-13
1482,-5
