36107,667,1187
48121,21950,41673
47045,344,735
19015,328,576
16079,120,249
20003,49,115
36071,5682,9979
05025,41,93
28085,267,600
39073,402,777
47097,282,608
51011,110,223
01125,2059,4008
51820,528,1019
27133,77,142
13071,347,793
13157,1128,2499
26069,271,507
08117,703,1064
37167,566,1079
06093,281,551
46081,369,648
13143,449,992
34031,9160,17060
35031,1779,4423
42087,262,504
26055,1323,2273
17059,33,67
38079,53,99
41005,9684,17391
21091,128,271
49051,546,1298
19111,287,553
29067,141,308
17177,472,843
05077,40,96
12127,8087,14389
12029,112,279
13111,135,309
26059,502,980
05007,3407,7114
12087,1655,2805
16065,874,2195
09011,4431,7438
39139,1496,2777
06051,218,361
19063,36,70
48427,457,1133
29167,389,793
35061,932,1884
05045,1835,3486
08123,5300,10514
17115,961,1785
51099,323,673
37127,1719,3716
51075,398,694
55135,885,1623
12067,47,116
27041,359,586
47017,340,710
29211,20,48
05117,47,121
28019,45,96
12079,93,188
17079,41,73
36027,4017,6670
16005,945,2044
26129,214,410
13283,29,61
19017,259,451
21095,87,183
16001,6408,12641
19183,203,372
19047,115,226
18077,288,543
37029,119,234
34039,11386,20716
37199,104,212
12021,7435,13396
21179,545,1038
16073,196,503
26057,432,812
27125,60,119
55115,589,1060
29155,106,271
47007,122,278
19197,47,100
24003,12500,23273
42061,306,555
40147,549,1157
36065,1710,2956
31023,74,140
35047,288,533
42019,2171,3604
47159,205,406
45009,123,277
54069,665,1255
12105,9511,18714
48329,3345,6966
21127,124,315
18017,435,968
47105,839,1714
22017,4225,8610
13251,145,304
13239,22,54
27173,96,168
40043,25,52
55005,559,995
13227,442,956
31025,452,868
13109,123,286
41003,1993,3214
39059,362,732
51181,26,57
47025,207,424
36077,569,1020
13015,1578,3442
17167,1955,3482
42113,61,104
48015,474,990
12057,29233,53608
27065,228,402
27159,163,330
22103,3189,6128
21153,22,66
39173,2537,4394
48153,82,171
19153,6346,11681
27007,414,791
40063,67,150
27121,73,145
19013,1345,2333
37137,81,151
48383,38,90
37001,1845,3510
35015,439,968
54097,198,419
36011,786,1442
13031,1088,2050
13081,208,461
40117,281,613
36121,584,1015
29151,112,209
01025,221,497
21063,22,59
20159,72,154
18131,149,323
22011,444,1019
47021,855,1703
28091,336,777
39087,523,1098
21101,477,942
40021,577,1209
06005,387,694
36115,1045,1848
05047,203,458
12131,928,1815
42015,397,743
51775,731,1374
55099,55,87
05081,155,330
48373,643,1378
40015,366,844
13175,312,667
51710,8499,16461
42067,209,392
48167,5933,11240
21139,145,285
29141,242,505
12101,9585,18004
17119,3069,5629
26093,3142,5531
28065,141,321
41065,239,431
27015,170,291
38075,30,58
48477,426,765
31131,222,410
21141,237,508
05137,21,56
28021,65,150
39061,13993,24977
13197,51,113
47071,113,263
04025,3060,5557
42085,947,1652
47135,23,48
50013,170,282
24015,1397,2614
31121,78,148
51530,103,211
30081,334,606
51035,260,577
21105,21,52
37181,587,1287
19117,60,106
53001,274,733
53049,217,412
55097,849,1366
22093,265,595
41057,302,505
51169,220,485
17039,218,435
18173,985,1913
27061,351,595
05043,140,310
42129,3697,6042
29023,376,782
12003,242,500
29219,632,1218
33011,7553,12442
39039,407,772
54035,172,368
01033,686,1434
39051,622,1193
51550,5916,11736
40041,575,1287
53017,917,1941
48495,31,58
55045,511,964
48127,103,240
36043,712,1234
39013,544,1026
27079,519,982
13295,1129,2372
18119,411,873
06105,96,167
22025,68,174
17065,20,40
27051,66,140
31109,3255,5559
19051,44,89
17035,176,340
56035,29,64
08055,41,93
28103,82,186
40051,1131,2461
01061,365,812
17011,384,701
05055,444,953
29133,132,293
40083,785,1720
01065,224,502
55131,2092,3559
54063,119,245
40033,85,173
29103,21,44
13017,131,314
28105,568,1029
05149,233,510
48201,71030,144364
48283,58,135
18147,290,550
42003,17003,27943
19169,1419,2277
37131,219,466
42053,26,50
18079,424,905
17153,44,82
51195,372,820
13183,303,750
34021,6764,11985
29025,100,206
29043,1637,3350
36101,867,1577
39175,307,603
46041,25,43
53011,6813,13012
39021,706,1352
54049,516,926
19109,20,31
18053,581,1132
29053,167,303
39089,2508,4636
39123,570,993
08031,28648,50478
48417,38,76
32017,88,188
19079,204,363
21023,54,115
25021,18496,29893
45037,354,825
40113,961,2074
16039,367,729
30031,1186,1926
13293,191,422
13011,359,866
18063,3011,5503
24019,359,741
39121,97,176
25007,100,143
19165,86,131
46047,33,50
19049,1689,3043
55015,1120,2179
26145,2449,4286
12089,1038,2014
39033,586,1106
29061,23,41
05003,108,218
22063,2104,4443
02180,55,97
36033,341,569
46083,1310,2486
40135,372,843
17075,372,680
28095,366,828
46035,209,362
42115,510,936
19171,207,368
37013,442,896
28047,3412,6979
48133,159,315
32013,179,361
29147,136,224
48249,653,1468
05127,89,186
40145,1925,4219
49029,154,352
51680,1532,2950
08049,171,256
31101,22,39
37025,3216,6491
34037,2160,3612
13187,446,887
13067,21214,40864
19069,94,189
12115,7807,13418
46079,102,175
04017,1781,4085
29175,180,353
48077,185,365
22013,227,518
40003,31,46
27037,9832,17130
13151,4967,10278
12041,295,656
54093,29,48
47019,796,1514
27081,25,44
06037,124538,233608
19001,84,170
01057,194,413
33009,1669,2679
37053,348,654
42081,958,1640
20053,21,43
02016,59,103
18035,1345,2325
31055,8771,16587
42049,1808,3063
17165,136,267
48065,119,235
18169,317,581
21003,259,566
18135,355,721
48505,84,196
21223,165,348
31051,25,55
47095,85,183
39035,17208,29477
19093,23,39
40129,44,89
48465,493,1066
18011,1031,1912
27145,2861,4913
19011,395,744
21085,148,267
55053,224,429
48187,3576,7462
49035,17004,37366
29127,307,620
47059,463,887
13027,262,598
01005,244,566
46111,22,33
38005,39,98
22023,171,346
37019,1307,2564
17117,589,1134
21213,310,637
48007,422,826
02013,48,71
17009,26,52
13087,223,514
39055,1427,2513
26029,384,677
39079,298,638
38067,70,109
05119,6565,13004
40153,101,206
37119,23684,45839
28147,124,291
55079,15088,26759
01055,890,1924
28139,239,564
16009,103,196
12027,294,640
05103,167,374
06073,54782,103382
06083,6357,10918
18051,402,780
29223,96,228
38097,108,159
50005,360,619
39159,899,1693
54043,227,484
13003,80,193
22081,109,259
28041,91,239
48343,168,395
55075,462,832
08051,63,92
37195,825,1768
46003,20,44
26003,55,96
51041,6314,11942
28157,78,174
47003,570,1154
12047,112,241
22005,1722,3489
17097,13279,24774
23003,301,539
04011,128,280
21071,286,649
48351,152,361
06015,118,219
08071,71,145
40095,127,274
40143,10330,21223
01123,751,2032
31145,24,56
48207,53,126
31003,28,46
17015,156,282
47163,1874,3740
45007,2268,4642
47065,4242,8346
05115,698,1334
12001,5498,9318
36091,4011,6484
22061,642,1216
24011,528,1051
19043,184,355
48257,2472,5285
17045,121,223
51009,394,769
26115,1991,3675
48377,131,399
28117,290,656
39129,887,1695
54081,524,1004
28129,207,501
30065,47,95
16045,237,489
30067,137,209
23025,725,1242
34035,8173,14892
18133,526,980
29189,20591,37214
39103,2689,4498
48169,42,88
55109,1345,2324
22039,395,861
29173,114,226
27005,512,955
46121,33,63
37059,551,1065
26067,896,1734
28033,2817,5993
42131,380,688
02050,165,353
30099,39,60
05049,117,275
48251,3073,6374
26015,1019,1943
48297,164,338
17139,228,421
21115,166,399
49041,195,424
26051,348,646
17101,106,216
40121,357,750
53009,648,1113
51117,306,634
19133,54,87
12085,2939,5180
37103,209,488
48231,1637,3325
18159,242,462
19141,114,241
35001,10204,19835
39091,631,1183
13005,63,155
48199,1365,2910
13177,431,917
45017,272,557
45071,414,833
01011,71,158
31137,53,110
54079,794,1530
40073,207,412
02130,119,220
31047,280,502
29137,90,187
22003,279,613
20151,48,90
26103,297,522
05097,82,164
19107,82,175
41047,4645,8903
55055,1490,2775
21027,259,520
23009,525,878
18071,624,1364
13133,100,209
39105,171,387
19031,240,467
55065,252,458
56043,23,51
48171,228,397
55003,122,247
55073,1497,2679
39007,916,1685
51139,154,269
36103,18867,32097
54005,179,347
08019,165,264
18125,132,240
05037,175,382
28135,117,275
28077,100,217
18121,212,414
39047,416,862
48365,263,566
05105,133,263
22001,961,2056
17159,31,56
45025,385,840
36061,70875,111379
17063,989,1880
05021,159,300
18009,167,325
47149,5452,10170
05123,348,773
39107,341,660
36039,563,964
47011,1061,2251
28161,170,380
13225,534,1170
19023,118,211
38073,59,93
42127,595,1088
48049,361,702
51131,111,218
48159,154,372
54001,203,395
36047,57612,102619
38059,655,1153
13037,21,50
51137,605,1259
06065,38992,81739
51187,545,1069
35055,240,411
35027,232,456
05107,128,269
20057,202,439
15001,1569,2887
50015,379,581
01083,1103,2362
37085,2743,6662
13127,775,1575
18081,3405,6535
48023,20,45
20059,370,712
26143,238,417
47103,388,820
40103,93,204
27097,386,707
26053,54,105
40019,596,1231
36019,413,669
48193,73,205
36035,575,984
38105,527,977
41011,562,1043
21171,38,82
13299,403,896
24009,1265,2223
30017,57,105
53043,151,274
31147,31,49
50023,755,1177
27127,115,206
23001,1338,2297
20131,51,98
08003,207,415
25019,62,94
48093,120,240
39085,3139,5186
02020,6510,13245
55017,993,1800
54059,175,457
42099,611,1038
04001,1506,3834
18093,393,720
56029,251,509
16003,21,39
48363,292,601
37169,618,1242
06027,147,270
39161,347,692
55011,218,404
13171,251,581
27135,45,72
06057,1725,2955
36123,286,519
39143,801,1433
48227,297,592
40047,638,1242
04015,2570,5061
27167,122,209
29181,117,246
17005,196,404
37107,768,1691
47089,947,2009
48053,814,1669
13117,3190,6688
17043,23095,43445
24023,138,270
48149,251,492
40081,526,1088
40089,116,280
28043,229,501
13159,184,448
35017,249,451
31067,187,338
27027,1209,2061
39083,609,1192
48305,77,159
28045,645,1333
22073,1678,3492
39081,524,975
13247,2287,5063
48439,37826,75154
13217,2130,4708
40087,866,1812
17081,323,655
13145,605,1235
19173,20,37
51113,113,251
12063,431,896
22035,50,117
48355,5720,11014
42005,856,1527
05095,44,92
26037,1521,2796
51145,405,725
48255,112,221
37157,908,1777
17131,231,397
55009,3181,5556
29125,80,181
36049,205,405
13161,103,274
36073,587,999
54053,153,317
55129,167,294
42047,149,258
26013,51,92
15007,521,890
21169,99,250
20031,32,56
48317,77,169
55091,86,175
13009,456,895
13275,566,1190
35035,1040,2372
02100,20,35
26075,1526,2808
48475,111,219
02110,243,408
22075,470,979
29213,634,1241
51810,12755,25207
01031,781,1691
01115,1378,2979
34011,1693,4006
35005,505,1049
37005,26,62
28059,1988,4134
30015,35,69
48451,1727,3179
23023,748,1220
01085,220,509
24017,2836,5378
01099,187,390
18013,352,671
01045,994,2266
02150,140,270
18141,3099,5854
20045,1793,2905
50007,2582,3858
47173,307,689
29186,252,481
48281,354,713
22111,250,568
48265,677,1221
36081,48575,89238
01073,9780,18885
17073,601,1079
53025,1026,2357
25025,28365,42599
17135,306,566
20035,317,626
45013,2327,4770
51650,4171,7984
17001,337,606
48175,70,154
16031,323,793
16019,1439,3413
37017,342,805
45081,301,769
13069,243,564
48003,153,317
41031,219,466
06115,1488,3246
08013,8264,13384
29063,171,348
13045,1954,4318
22097,1169,2486
12099,27336,45823
39169,1270,2331
40075,48,122
30013,720,1360
36089,463,830
51540,1415,2416
23013,396,696
42117,266,465
21137,330,696
54011,1121,2101
06101,1539,3375
48177,204,437
21227,1376,2822
45055,762,1631
55013,115,231
35045,2464,5956
31079,726,1391
30029,867,1581
54091,303,620
13025,221,495
01053,308,703
22123,110,253
51036,83,169
19177,27,59
18181,337,704
51840,1008,1936
13179,2154,5537
51031,977,1908
29089,127,236
54027,169,341
12023,843,1722
12071,11001,19447
02070,43,75
48189,512,1147
46099,3205,5697
29077,4868,9164
39151,4006,6906
21221,133,302
28101,222,553
48241,492,1093
48289,237,490
48413,33,71
53007,1303,2553
19105,198,351
26161,8211,13510
36067,4976,8311
19103,2456,3999
01063,76,190
47063,815,1874
26007,122,224
17141,712,1314
05001,199,406
34041,1658,2828
26019,183,343
56011,95,192
51183,87,203
51163,194,364
17171,58,113
54009,288,546
34033,814,1587
12117,13162,23370
22029,165,376
48183,2915,6197
22067,216,493
55083,515,952
01097,3512,6946
17095,426,811
27149,64,85
26073,940,1522
48415,106,222
13055,180,427
13029,723,1645
05015,294,648
51115,65,134
55023,182,310
51191,609,1210
45015,5331,10372
15009,1491,2501
53071,679,1373
02188,63,124
35057,192,411
17019,2649,4430
48181,1568,3085
47075,231,525
22083,220,494
37051,9627,21722
26111,1105,1936
27017,425,695
20005,97,184
45047,758,1554
28027,205,460
50017,483,832
19033,472,805
30093,325,577
42083,229,410
