585,1038,116,4598,7867
535,926,116,6412,13260
870,397,115,5495,11916
146,2711,113,2132,3825
2799,33,113,429,532
965,1261,113,2229,3538
2942,2566,112,4080,7320
33,872,112,1010,1650
33,374,111,2608,4961
195,649,111,836,1602
1796,1782,111,4555,9050
1425,33,110,755,1223
2698,1544,110,2135,3708
483,482,110,2464,4232
146,595,109,5433,10947
861,33,109,1630,2380
1038,585,109,3565,5808
2613,374,109,2840,5213
482,483,108,2988,5157
50,496,108,4401,8720
595,3150,108,5029,8804
796,784,107,1939,3355
2077,64,107,3083,6610
1021,125,107,3426,6584
307,305,107,3281,7261
1796,1869,106,3414,6322
195,535,105,991,1267
1747,33,105,1245,1991
297,2925,105,3032,6275
2799,1038,105,2085,3553
862,1741,104,1622,2385
317,2402,104,2701,4669
482,195,103,1415,1895
396,869,103,3003,6173
3150,595,103,5220,9495
33,1299,103,1900,3109
2219,601,102,3140,4935
2566,2942,102,3391,5119
195,45,102,727,893
1244,585,101,2681,4524
2980,1379,100,3460,6706
64,2077,100,3330,7326
195,2799,100,680,834
535,924,99,5992,12194
2924,273,99,598,1113
2924,1266,99,7958,17399
2037,535,98,2937,6072
2711,146,98,2420,4294
1379,2980,97,3651,7550
187,195,96,564,717
1261,965,96,2890,5293
872,33,96,1032,1492
40,471,95,4972,8216
1782,1796,94,5352,10449
601,2219,94,3155,5719
650,195,94,486,653
1035,459,94,4020,7605
937,1261,94,1096,1738
1551,583,94,2729,5136
459,1035,93,4252,8057
9,363,93,2304,4313
949,33,92,1479,1970
2402,317,92,3073,5539
3150,2817,91,276,445
2924,659,91,4240,8434
1299,33,91,1432,2225
587,2799,90,963,1444
1425,50,90,1324,2385
217,1629,88,2566,4380
1364,771,87,2974,5752
2585,955,86,1667,2612
1741,862,86,2202,4187
647,941,86,2467,4473
2207,601,86,3045,5421
1920,65,86,5657,12296
659,2924,85,3466,6488
50,1425,85,920,1571
868,35,84,3735,6884
955,2585,84,1799,3140
471,40,84,5508,9423
48,2558,84,4410,8627
2558,48,82,3336,6239
2201,3137,82,3006,5508
771,1364,82,2612,5083
2413,1736,82,2460,4453
48,50,81,903,1572
535,3101,81,416,698
601,2207,81,3265,6118
1629,217,81,2424,4534
1130,2924,81,3318,6395
586,585,80,3405,5455
195,482,80,1437,2641
297,1128,79,1347,2253
2524,50,79,1307,2284
2118,2550,79,2607,4406
33,1425,79,632,1033
33,1747,79,1572,2578
363,9,79,2773,5482
647,2260,79,2127,3338
2152,2924,79,1991,3666
1736,2413,78,2746,5095
1741,1298,78,1528,2735
45,33,78,470,604
751,1261,78,764,1013
17,374,78,5029,11076
1288,1902,76,3006,4270
583,1551,76,3062,6271
941,647,76,2528,4849
273,2924,76,845,1388
2370,535,76,2437,4879
587,586,75,2194,3533
784,796,74,2601,5150
551,2026,74,2373,4372
585,1244,74,3376,6023
195,2060,73,432,740
2516,483,73,1538,2549
1288,319,73,5014,10568
1544,2698,73,2098,4195
236,230,72,4700,8699
3134,1425,72,1733,2828
330,236,72,1543,2671
870,1741,72,792,939
65,1920,72,4271,8624
45,3211,71,877,1202
1261,937,71,1254,2249
2152,297,71,2199,3779
2026,551,71,3957,7578
2403,955,71,1821,3009
2550,2118,71,3332,6484
374,1084,71,909,1632
2924,1130,70,3927,8030
1298,1741,70,914,1244
2650,649,70,1952,3728
586,587,70,3011,5382
982,548,70,1771,2835
405,471,70,1315,1651
398,861,70,2962,5673
2089,565,70,1436,2694
1128,2924,69,1812,3237
2516,1420,69,1793,2889
230,236,69,3682,6289
535,2549,69,271,446
2524,494,69,287,461
2260,647,68,3041,5821
169,1066,68,2424,4199
2942,535,68,782,1261
650,187,68,1858,3578
3137,2201,67,3220,6330
535,2370,67,3530,7486
64,195,66,366,474
973,1341,66,1848,2808
305,307,66,2973,7380
216,565,66,1631,3218
38,471,66,3326,7266
3154,1341,66,1020,1589
146,2817,66,273,455
2924,2152,65,1830,3218
50,195,65,197,308
535,2037,65,3859,8318
955,2550,65,785,1169
1123,784,65,1292,2218
548,982,64,1725,2985
1288,1333,64,4190,8675
33,45,64,375,487
64,33,64,414,612
396,1325,64,1364,2558
955,3166,64,1740,2864
1244,2799,64,630,837
374,870,64,1648,2874
297,2152,63,1245,1997
1902,1288,63,3526,5623
35,868,63,3810,7594
2799,587,63,1335,2341
565,216,63,2307,5330
650,2650,62,1621,2956
649,2650,62,2641,5225
1084,374,62,1218,2166
2359,2826,62,1768,3062
1261,751,61,802,1235
33,949,61,909,1154
363,1848,60,461,898
3101,535,60,553,811
483,2516,60,1813,2947
471,38,59,3665,8316
197,195,59,117,147
187,650,59,1454,2499
938,1261,59,399,590
3211,45,59,691,923
649,2260,59,1480,2565
2655,33,59,2069,4419
195,1261,59,719,993
223,2594,59,1424,2664
585,586,58,3316,5662
1848,363,58,592,1148
2551,2425,58,2075,3545
1425,3134,58,2325,4120
1032,1686,58,1247,2209
1426,47,58,2063,3580
1333,1288,58,2557,4782
763,764,58,2061,3973
236,330,58,2279,4604
1066,169,58,3711,6958
396,1741,58,608,740
3166,955,57,1574,2466
751,244,57,1758,2871
938,937,57,1794,3191
187,940,57,2439,4252
535,2942,56,815,1459
2161,3137,56,746,1143
535,1741,56,715,854
247,1341,56,1303,2066
1864,2826,56,2039,3823
1686,45,56,326,425
2924,2925,56,313,546
2817,3031,55,1606,3007
2533,47,55,2634,4921
2068,64,55,222,293
374,17,55,5695,12642
2650,195,55,372,495
1325,396,55,870,1558
764,763,55,2491,5014
374,1325,55,1235,2527
869,1325,55,1302,2782
623,2780,55,1819,3358
2817,3150,55,374,548
33,2655,54,2484,5768
50,2524,54,1010,1630
565,2089,54,2051,4425
185,1261,54,607,884
2325,1276,54,1764,2868
217,565,53,810,1347
869,870,53,1591,3197
1747,195,53,396,505
2425,2551,53,1787,3237
3134,494,53,187,288
2776,1506,53,315,512
302,305,53,2011,4002
2549,535,53,363,597
2260,649,53,2045,4195
870,374,53,1812,3505
1276,2325,53,2057,3385
1747,1741,52,584,746
195,1325,52,169,229
2594,223,52,1343,2348
1128,2925,52,341,592
312,2402,52,1908,3505
1562,583,51,1699,3038
47,2533,51,2730,5679
984,199,51,2355,4448
1032,1035,51,1578,3016
585,195,51,810,955
2428,2585,51,1295,2168
1506,2776,51,507,782
1325,870,51,1060,1939
396,374,51,1210,2383
1035,1032,51,2270,4382
2152,33,50,690,1112
3134,50,50,814,1331
48,494,50,202,320
297,33,50,641,997
50,494,50,212,363
47,1426,50,2536,5378
185,937,50,2069,3545
1066,1253,50,197,288
50,48,50,890,1541
1747,1270,50,93,124
941,195,50,242,368
955,2403,50,2296,4234
1529,1992,50,504,814
2924,2975,50,377,675
862,33,50,859,1383
236,33,50,428,604
1992,1529,49,634,962
188,650,49,1841,3581
1585,548,49,470,686
2924,1128,49,1447,2737
305,302,49,2587,5860
65,2068,49,201,318
972,2804,49,2317,4150
1488,2826,49,418,568
1261,33,49,400,530
2152,273,49,146,240
2804,972,49,2283,3993
2585,2449,49,1410,2494
2799,1741,49,366,442
1686,1032,49,1344,2428
2799,1244,49,587,916
1425,494,49,274,420
1516,1937,49,662,1001
319,1288,49,2376,4477
45,1741,48,411,477
398,33,48,674,1061
2585,2428,48,1329,2433
195,297,48,600,943
493,50,48,1781,3411
2924,33,48,870,1469
2026,949,47,2608,4903
955,2428,47,505,858
940,187,47,2026,3477
50,33,47,304,520
1341,973,47,2017,3483
195,2650,47,398,806
195,64,47,318,461
1465,535,47,411,658
2078,1920,47,1829,3120
649,647,47,1080,1921
1270,1747,47,185,244
937,938,47,2129,4025
64,2068,47,146,220
535,949,47,604,760
33,64,47,399,673
195,650,46,452,765
870,195,46,320,419
33,236,46,690,989
494,1425,46,255,381
140,586,46,1140,1875
955,2414,46,1440,2551
50,1092,46,1528,2879
1122,614,46,1911,4105
1341,3154,46,1305,2236
244,751,46,1924,3377
3031,2817,46,1447,2742
535,1465,46,416,787
1325,932,46,620,1085
1741,949,46,479,556
2564,2550,45,1467,2567
2942,2501,45,598,896
967,753,45,1051,1660
471,405,45,766,1062
981,949,45,1444,2303
2067,2078,45,1548,2934
140,2799,45,433,602
535,45,45,438,547
2550,955,45,559,824
30,33,45,777,1397
1341,247,45,1451,2610
3182,2860,45,767,1331
1253,1066,45,314,492
3211,1288,45,3417,6007
199,984,44,1855,3108
647,649,44,1056,1789
2925,2924,44,285,460
51,50,44,436,730
2780,623,44,1659,2965
1248,195,44,445,555
941,649,44,1198,2201
2826,1864,44,2272,4391
601,1584,44,1287,2576
195,585,44,581,766
2650,650,44,1869,3483
870,1325,44,1417,2639
2929,1937,44,1307,2319
650,188,44,2342,4731
1611,583,43,1108,1849
1248,649,43,862,1456
1869,297,43,1122,1949
285,1128,43,736,1556
195,50,43,198,344
2428,955,43,554,834
1741,1747,43,532,738
195,1747,43,456,621
784,1123,43,1632,3214
439,1021,43,566,932
485,1261,43,631,981
33,2152,43,784,1395
33,297,43,2886,5637
2402,312,43,2191,4457
650,649,42,701,1204
614,1122,42,1679,3499
1265,2924,42,1171,2291
3150,2711,42,912,1479
195,187,42,407,655
1325,195,42,137,184
542,2826,42,297,442
1747,1187,42,621,959
949,2026,42,3240,6391
1344,764,42,1566,2993
2026,984,42,2563,4735
1276,760,42,592,987
648,1261,42,139,190
2501,2942,42,691,993
875,35,42,1832,3388
35,33,42,1014,1622
996,217,42,1346,2754
1288,3211,42,2778,4409
647,650,41,559,1111
2826,2359,41,2239,4455
1584,601,41,993,1758
587,140,41,1817,3177
609,601,41,892,1373
3126,1629,41,1354,2375
374,396,41,977,1826
1937,1516,41,370,597
601,535,41,626,948
254,565,41,1010,1816
1420,2516,41,1582,2521
1092,50,41,1414,2625
2254,2219,41,2108,3807
297,195,41,307,445
1782,1869,40,1396,2559
33,35,40,1082,1848
140,1276,40,1068,1794
1869,273,40,103,163
33,2799,40,232,279
50,493,40,2493,4878
1371,471,40,1456,2231
48,882,40,202,340
2933,2144,40,1192,1903
33,2924,40,1211,2364
1341,195,40,207,251
2955,2152,39,292,458
2037,923,39,1730,3525
2219,2254,39,1752,2919
33,30,39,767,1626
583,2550,39,487,736
923,926,39,2910,6147
482,1420,39,60,96
2058,535,39,1465,2400
660,1128,39,1452,2890
48,1425,39,777,1292
25,380,39,647,1272
1276,140,39,1052,1882
1187,1747,39,716,978
217,2732,39,436,764
2078,1442,39,1534,3455
35,875,38,1621,3095
50,56,38,1098,1967
800,784,38,992,1780
2826,535,38,431,698
1425,882,38,231,374
41,471,38,610,789
1228,1740,38,1537,3114
870,869,38,1305,2708
45,949,38,438,492
2207,2254,38,1468,2633
2775,233,38,246,409
1240,33,38,651,1075
609,2254,38,2161,3755
583,2854,38,545,882
33,2613,38,445,769
1747,236,38,732,1013
1955,64,38,893,1829
138,456,38,1364,2384
1740,1228,38,1883,3943
195,1248,38,347,541
217,996,38,1957,4305
764,1344,38,1799,3655
2067,64,38,631,1200
861,398,38,1882,3323
650,186,38,1152,2326
2732,565,38,597,888
2413,2116,37,2270,4510
2254,609,37,2517,4953
2152,195,37,266,342
397,1325,37,1022,2144
279,2152,37,1206,2406
3195,565,37,879,1688
1333,45,37,234,415
35,1741,37,528,716
583,1611,37,1358,2486
551,482,37,1891,3621
601,33,37,392,555
1549,2049,37,1591,2672
199,949,37,1007,1501
33,871,37,594,965
2980,2610,37,2024,4278
195,941,37,250,446
649,941,36,1050,1838
1646,2980,36,277,445
1573,2550,36,1718,3052
396,195,36,328,404
146,535,36,355,548
2414,955,36,1063,1677
773,768,36,1448,2957
1412,30,36,1113,2570
50,3134,36,714,1179
45,535,36,482,591
217,212,36,243,400
585,3219,36,1554,2697
926,923,36,2333,4609
1299,396,36,691,1292
3137,2161,36,552,902
1869,1782,36,1437,2716
45,1686,36,366,507
273,2152,36,200,337
949,2060,36,2754,5831
146,1320,36,34,44
241,751,36,1643,3034
1131,285,36,824,1939
1409,35,36,1357,2717
439,2924,35,567,1098
586,140,35,1518,2580
2049,1549,35,1417,2404
2817,2807,35,825,1497
751,241,35,1223,2074
1992,623,35,186,250
1299,195,35,316,413
753,967,35,1388,2409
2060,949,35,1472,2714
2783,1341,35,898,1438
2817,146,35,265,435
535,601,35,714,1231
1624,583,35,870,1506
3219,2799,35,262,323
50,882,35,214,347
236,1747,35,749,1094
1341,2783,35,1064,1814
2190,1869,35,1948,3982
186,650,35,858,1598
595,2817,35,84,114
1128,660,35,1998,4400
2144,2933,35,1170,1941
2152,279,35,1700,3871
135,1675,35,1177,1836
184,3219,35,1591,2605
565,2732,35,341,568
65,2078,35,1144,2163
1529,102,35,95,142
1261,185,35,667,1117
241,244,35,1242,2134
1299,36,35,1273,2273
2116,2413,35,1792,3308
2550,535,35,395,557
184,1038,34,998,1635
535,374,34,1375,2387
649,1248,34,1280,2368
760,1276,34,523,790
2449,2585,34,1264,2149
2550,3158,34,95,148
601,152,34,1216,2168
1629,3126,34,1040,2104
2078,2067,34,2078,4070
1061,1066,34,1879,3545
1364,764,34,345,570
1256,195,34,229,321
212,217,34,427,722
1261,45,34,229,287
64,1955,34,1975,4749
2516,44,34,1165,1855
64,2067,34,954,1961
244,241,34,1188,2001
33,398,34,897,1372
1035,1237,34,1134,2252
3219,585,34,1109,1787
195,1299,34,428,624
861,396,34,504,863
1869,2955,34,218,380
2076,1427,34,2119,3799
218,600,33,882,1519
2799,949,33,335,450
2711,3150,33,897,1418
33,1240,33,681,1135
1741,535,33,342,454
2524,882,33,249,400
600,218,33,838,1406
2524,33,33,426,681
1741,1325,33,178,249
2077,1920,33,1239,2606
861,1409,33,2402,5751
64,1425,33,264,428
285,1131,33,738,1760
565,3195,33,1339,2697
1032,456,33,1408,2506
1237,1686,33,719,1064
244,965,33,2517,4472
1299,870,33,875,1590
3150,1320,33,53,68
949,1741,33,532,668
1741,236,33,339,471
1032,45,33,301,433
195,870,33,319,461
102,1529,33,183,262
1409,861,32,1314,2769
882,1425,32,188,296
1741,870,32,556,743
1597,195,32,363,493
1261,938,32,468,816
768,773,32,1480,3089
217,567,32,450,758
1237,456,32,1316,2330
374,1747,32,972,1683
884,52,32,1414,2761
565,254,32,1766,3637
1128,273,32,135,248
2690,1585,32,718,1133
1042,223,32,606,1033
870,1299,32,1053,1865
649,650,32,902,1724
494,2524,32,276,404
153,601,32,437,598
146,2819,32,131,211
1809,623,32,943,1998
195,2524,32,444,649
870,1747,32,763,1234
535,2924,32,961,1815
1937,2929,32,1829,3529
941,1248,32,1070,1993
2975,2924,32,408,627
965,244,32,2588,4293
1488,535,31,119,140
2732,2723,31,1168,2163
650,647,31,436,810
790,784,31,279,421
2129,2389,31,1841,3482
2321,1128,31,889,1692
2799,140,31,500,828
33,36,31,260,382
955,3158,31,27,31
623,1809,31,920,1955
396,1299,31,768,1303
1869,2924,31,1258,2463
48,1092,31,1672,3421
51,494,31,112,171
1920,2078,31,2103,3801
1570,195,31,222,295
195,483,31,316,448
44,483,31,857,1419
374,535,31,828,1370
1425,535,31,375,558
1442,2078,31,1216,2593
45,1261,31,263,326
883,50,31,970,1517
1371,876,31,2579,4764
1766,535,31,184,284
1585,2690,31,875,1524
535,297,31,1822,3329
896,520,31,1187,2298
229,1646,31,168,284
535,1425,31,491,751
1986,535,30,76,115
3219,184,30,1612,2750
1021,33,30,133,170
1122,784,30,618,985
535,784,30,336,519
2955,1869,30,342,603
188,195,30,253,325
535,1747,30,779,1238
1675,135,30,1355,2106
2389,2129,30,1826,3554
535,50,30,359,622
47,50,30,565,999
459,1288,30,1436,2408
2340,2152,30,1003,1915
2425,583,30,391,616
44,2516,30,1120,1824
3134,195,30,374,487
47,494,30,237,367
535,2058,30,1901,3563
396,861,30,640,1079
195,861,30,320,435
482,551,30,983,1779
456,1032,30,1462,2620
458,459,30,907,1688
2924,195,30,329,488
1261,485,30,707,1302
3126,217,30,581,958
2826,1488,30,325,517
1468,535,30,184,261
494,47,30,346,518
585,33,30,551,778
1869,2190,30,2351,5368
2516,195,30,259,329
1276,2799,30,322,439
2323,1869,30,1452,2836
1341,966,30,97,129
565,217,30,683,1183
461,2799,30,293,369
233,236,30,633,811
2610,2980,29,1575,3130
2550,2564,29,1631,3084
2490,872,29,696,1428
50,51,29,556,847
535,64,29,502,862
535,2501,29,572,928
374,195,29,263,350
67,2077,29,1358,2910
945,2271,29,1806,3320
35,1409,29,1029,2148
140,587,29,1451,2587
535,870,29,720,1143
1325,374,29,1274,2579
1601,1587,29,943,1699
2980,1646,29,163,258
67,64,29,590,1105
1288,2402,29,201,257
122,1016,29,1763,3681
1261,648,29,170,279
1275,1261,29,234,312
608,601,29,393,550
2807,2817,29,769,1324
33,1261,29,264,362
1741,2489,29,645,930
834,839,29,721,1300
229,1379,29,220,344
745,229,29,1282,2782
870,872,29,292,485
195,396,29,301,429
158,615,29,858,1740
1128,2152,29,824,1419
583,1624,29,869,1475
1425,1325,29,352,589
1585,197,29,202,303
583,1562,29,1943,3511
199,1549,29,62,82
940,650,29,553,867
1627,2099,29,796,1689
520,896,28,1741,3677
195,3134,28,546,837
2524,195,28,385,508
494,50,28,331,533
396,872,28,256,433
601,608,28,259,389
35,870,28,588,988
949,199,28,1205,2169
297,273,28,168,298
1092,48,28,1608,3291
64,67,28,590,1148
40,38,28,3349,6427
768,248,28,918,2136
1288,687,28,61,87
417,2776,28,1135,2111
152,601,28,977,1693
1852,2152,28,286,534
898,64,28,462,848
236,1741,28,195,237
1038,184,28,1644,2874
601,609,28,808,1363
2042,471,28,738,1027
1066,1061,28,2179,4023
65,500,28,27,44
56,50,28,945,1679
2776,417,28,1378,2685
2324,2338,28,2230,4622
1741,35,28,516,787
650,2260,28,902,1444
862,1299,28,863,1537
565,2733,28,842,1657
2925,1128,28,351,567
2854,583,28,513,903
1341,756,28,103,148
1549,985,28,1040,1674
2784,1261,28,220,322
45,1032,28,263,402
1611,1551,28,1263,2425
3158,2550,28,176,248
1363,1275,28,604,1009
1587,1601,28,863,1535
984,2026,28,2790,5364
1529,1809,28,1510,3091
33,50,28,281,498
1276,586,28,390,675
52,884,28,1279,2296
2550,1573,28,1880,3799
2780,3068,28,1369,2532
9,1848,28,101,187
623,3068,28,604,1090
731,302,28,1981,4448
1035,1288,27,966,1722
3068,623,27,507,853
1747,1299,27,767,1454
7,363,27,242,402
535,2047,27,45,59
2613,33,27,429,701
2860,3182,27,881,1598
937,185,27,2232,4040
2284,280,27,921,2179
923,2037,27,2700,5476
618,615,27,882,1771
2924,1869,27,1075,1995
936,1261,27,240,354
114,1506,27,420,708
1320,3150,27,94,117
3150,535,27,540,722
396,1747,27,652,1129
2799,1276,27,334,518
317,312,27,1312,2531
45,1425,27,165,218
364,1834,27,883,1965
1736,2116,27,1286,2619
2501,535,27,539,757
1325,1741,27,130,175
1016,122,27,1647,3251
548,546,27,246,397
768,253,27,809,1618
456,1237,27,1313,2592
1599,2550,27,249,389
2078,65,27,1123,2210
1425,949,27,421,657
1686,1237,27,798,1501
2650,2260,27,766,1231
2152,1128,27,673,1257
585,1741,27,401,463
2585,2414,27,732,1350
2799,45,27,197,244
972,1261,27,162,209
1544,2817,27,217,345
1131,1128,27,509,1043
583,1850,27,396,759
195,2924,27,432,705
1410,25,26,1025,1968
45,64,26,163,222
585,587,26,731,1244
236,233,26,379,542
184,2799,26,191,235
2338,2324,26,1996,4046
188,2650,26,753,1414
1334,1747,26,787,1193
784,800,26,1514,3094
870,861,26,845,1295
2723,2732,26,1031,1863
1494,2826,26,341,517
1310,485,26,297,470
932,1325,26,648,1156
1253,623,26,208,299
3150,2819,26,134,208
1666,1680,26,1142,2214
1782,297,26,588,1059
229,2475,26,1246,2764
2319,1973,26,873,1922
1122,790,26,124,221
33,471,26,418,645
1183,1747,26,994,1473
336,1270,26,36,56
1741,45,26,148,183
217,3126,26,474,823
2414,2585,26,619,1033
297,1741,26,187,222
548,1585,26,425,601
1925,1035,26,1148,2150
1128,2321,26,563,1060
2804,1261,26,251,351
319,45,26,232,378
169,2707,26,489,659
2183,3150,26,1022,1786
253,768,26,791,1552
1424,50,26,336,637
483,1420,26,113,168
138,1686,26,514,833
567,217,26,485,761
2895,1747,26,679,1024
949,981,25,2160,4298
2152,1285,25,314,592
312,317,25,1119,2057
1686,195,25,189,248
585,45,25,344,397
985,1549,25,843,1283
1320,146,25,55,68
546,548,25,322,517
955,33,25,190,284
38,876,25,2524,5794
623,1253,25,115,176
784,790,25,234,360
839,834,25,890,1794
140,585,25,420,633
966,1261,25,69,88
236,195,25,100,130
615,158,25,1136,2291
870,1240,25,893,1977
36,1299,25,889,1502
2534,1424,25,2003,3886
2071,2776,25,728,1349
784,195,25,94,122
535,1766,25,163,332
2078,2068,25,79,122
1424,2534,25,1675,3239
2152,3108,25,1740,3912
483,195,25,383,483
50,64,25,246,404
861,870,25,683,1113
1741,396,25,368,503
471,41,25,410,591
1931,2707,25,352,505
881,485,25,641,1169
601,610,25,1164,2330
2116,1736,25,1044,2034
940,195,25,88,118
280,1128,25,750,1668
535,2707,25,235,301
3150,2698,25,101,173
2980,229,25,609,1117
2516,2144,25,519,915
876,38,25,2538,5738
1266,273,25,142,233
223,955,25,177,278
471,33,24,356,513
1782,2955,24,108,215
33,1084,24,72,123
280,297,24,470,803
64,500,24,34,53
439,119,24,991,2012
1991,64,24,198,346
869,374,24,724,1576
1646,229,24,300,474
1425,2799,24,148,228
583,33,24,156,212
1035,1686,24,533,852
2826,2387,24,117,189
195,2152,24,306,444
33,862,24,936,1644
756,1341,24,132,172
1299,862,24,1286,2768
195,1570,24,240,391
2593,2561,24,1081,1926
33,2524,24,410,677
601,153,24,262,397
1611,2425,24,836,1559
2826,1458,24,905,1726
1325,1747,24,485,859
2271,945,24,2233,4521
1796,297,24,464,745
535,1468,24,115,179
598,601,24,207,270
535,2826,24,527,918
195,784,24,119,178
983,197,24,842,1399
1237,1032,24,1232,2225
1237,1035,24,842,1589
1977,535,24,446,768
184,935,24,992,1552
45,319,24,273,469
186,195,24,291,385
456,459,24,555,911
2799,535,24,324,418
129,1021,24,517,861
1185,1270,24,48,60
33,601,24,254,393
3037,2516,24,711,1154
615,618,24,1082,2240
764,1364,23,231,363
2826,542,23,141,231
297,1869,23,653,1120
551,199,23,258,444
2879,297,23,722,1515
251,1364,23,147,241
2490,870,23,628,1170
2775,1362,23,103,167
535,1253,23,62,88
2776,1462,23,795,1558
876,1371,23,3007,5898
2144,2516,23,702,1226
376,374,23,1552,2863
2985,3206,23,1446,2635
2585,2550,23,346,555
1128,33,23,363,655
400,35,23,1072,1985
1430,64,23,235,375
2550,583,23,410,589
195,1256,23,296,538
1121,790,23,529,1018
1869,2925,23,100,166
2152,2340,23,1314,2803
400,861,23,666,1187
459,458,23,1597,3189
1409,1299,23,673,1386
2425,2550,23,594,938
1920,2077,23,1387,2969
1261,2784,23,195,327
35,861,23,941,1590
1747,1325,23,440,783
2069,1549,23,940,1660
1237,45,23,182,232
195,236,23,168,210
1451,1931,23,1043,2128
280,2284,23,992,2333
2924,1265,23,746,1537
3180,297,23,440,822
51,2558,23,2520,4729
380,25,23,728,1285
165,623,23,1104,2068
2251,3219,23,1026,1679
1341,754,23,186,255
187,649,23,221,374
2924,298,23,821,1957
2558,51,23,1930,3423
1341,1261,23,274,340
1035,456,23,595,1083
230,2775,23,1856,3147
368,363,23,690,1492
328,1269,23,1290,3005
169,1253,23,93,141
1747,2895,23,670,1085
1796,2955,23,106,174
601,195,23,167,203
1276,585,23,358,493
2942,1789,23,862,1565
33,1212,23,335,636
33,875,23,173,285
601,598,23,123,172
1409,33,23,315,567
218,601,22,230,324
2882,41,22,1562,3069
186,1261,22,249,373
299,1128,22,663,1474
1244,2144,22,389,667
1973,2319,22,779,1511
199,551,22,285,432
30,1412,22,954,2212
18,374,22,735,1525
1462,2776,22,698,1283
80,3205,22,1881,3836
2332,297,22,640,1024
784,1263,22,178,259
2799,1425,22,184,269
363,2589,22,133,236
984,33,22,696,1001
1310,881,22,694,1352
396,2613,22,132,205
2068,65,22,202,347
2933,2799,22,91,102
