22039,278,648
26051,359,686
05087,244,571
38053,80,158
22073,1467,3119
13121,40042,71831
13213,465,1148
47133,227,494
18165,233,466
01101,3018,6373
40051,896,2066
02290,53,99
22123,61,145
46125,130,237
47137,21,42
28049,3283,6567
49019,43,80
36049,243,475
37093,1367,3226
37149,235,481
54057,207,449
51113,124,272
13141,32,80
21029,1740,3398
21209,940,1963
55119,111,241
55005,480,904
28009,152,363
13247,2360,5275
51145,477,935
18067,790,1588
05079,119,254
21073,744,1477
48161,186,412
18091,1259,2495
02170,1570,3217
17129,192,373
12095,36964,67742
17055,385,764
39143,713,1335
01031,775,1861
40109,13870,27487
05121,125,286
28019,79,164
22109,1263,2795
55079,12031,19224
47027,47,111
32023,653,1293
54041,133,295
29107,512,1079
37057,2357,4750
05105,157,342
45019,10336,18289
21079,320,697
28095,357,827
21155,158,319
29139,114,213
42007,1842,3148
21019,557,1193
28005,99,227
48041,3107,5752
12063,446,993
48079,23,66
02261,73,124
51111,82,191
19093,48,81
21089,425,931
41029,3135,5695
22085,128,319
19107,68,155
21195,275,624
48349,524,1136
41011,587,1070
16035,39,71
17195,515,1006
26083,25,35
18097,17885,31199
30077,22,26
26089,367,708
08119,344,698
25025,23692,32048
17007,1036,2327
05113,30,72
17063,1076,2142
38009,31,60
42011,4084,7348
28099,227,588
51720,92,202
51810,11696,22471
35013,2357,5032
39025,3816,7020
42003,14576,22813
22055,4404,8709
42121,401,740
36097,274,534
40003,24,55
48183,2390,4850
27051,65,118
28043,173,405
17081,251,487
35053,94,223
37157,878,1809
18047,342,678
35028,145,284
28071,499,1011
37063,8265,14317
21171,34,79
32013,186,407
01043,766,1678
29219,700,1410
37061,785,2008
12107,851,1818
30089,25,48
37053,442,932
48463,235,445
22081,60,135
56019,79,144
12125,144,324
29223,66,152
47077,282,625
41003,1708,2941
24045,1261,2398
42085,930,1617
13089,28243,52011
51680,1192,2187
21087,74,166
50023,810,1217
13287,61,138
06035,201,374
56031,33,58
39073,375,715
20079,372,739
21211,795,1656
31073,26,48
39145,355,797
51033,706,1413
35009,604,1349
31097,24,39
05011,52,102
13139,3046,6343
48491,16812,33061
19163,2064,3786
48193,90,194
51193,235,458
29125,136,314
55053,211,403
18111,206,442
18071,582,1342
16045,235,491
08091,43,80
48095,22,56
37037,1454,3100
18149,368,763
27133,71,139
18083,256,522
26035,385,703
13045,1707,3795
08055,35,61
17117,575,1132
45025,345,764
55055,1543,2791
26107,558,1026
45015,5273,10867
26027,998,2127
29093,112,263
39167,509,968
13235,55,125
45041,1404,2947
18051,382,759
31155,362,703
30017,36,48
49045,1128,2823
51590,591,1207
13253,84,196
28053,22,43
29131,321,630
40015,257,631
22125,119,258
51187,660,1306
26061,57,97
19071,95,198
13043,169,394
28157,47,90
27029,72,135
40135,402,920
45037,388,915
48335,42,84
13241,52,120
13049,117,261
37145,384,786
31039,20,39
48085,28114,58134
29117,77,153
47181,61,120
26163,28888,53308
29039,133,298
21023,70,156
06061,8920,17174
06077,10457,23423
49057,3879,8458
18037,368,702
17015,115,209
40001,163,352
35047,176,347
37137,102,202
48419,230,491
21223,127,294
22097,1159,2603
01029,159,387
41027,249,475
47145,692,1452
29161,388,784
53067,5757,11415
26129,308,566
16053,389,940
55029,267,477
39027,740,1539
19133,60,133
54107,588,1120
08011,23,50
37181,559,1337
29037,1769,3528
42111,501,908
53003,390,724
37111,290,569
45089,367,794
37001,2054,4142
47163,2008,4021
08087,266,554
48501,26,61
40033,67,130
17057,303,600
27157,258,489
40105,152,317
08093,428,806
25019,91,118
12111,6583,12412
48351,160,380
01035,104,242
49039,277,767
55045,510,891
06043,196,403
28061,280,636
20145,43,97
31157,137,257
21107,315,649
01067,257,586
21177,186,403
45039,266,547
22041,116,256
15001,1991,3653
28041,119,294
16061,23,61
29041,29,64
48179,121,255
18183,597,1131
49041,161,377
01113,1753,3970
51750,311,584
16083,1206,2683
18039,2262,4593
13209,94,238
32029,74,129
35031,1922,4957
27071,21,36
47021,916,1786
12001,4438,7678
12093,350,720
08085,437,875
48005,861,1752
44005,1161,2080
26067,900,1836
40117,239,555
06017,4099,7791
08035,9776,19432
13197,62,126
05111,328,670
18021,380,823
51770,2207,3866
33007,244,428
21229,123,271
36119,16310,29691
45011,164,369
26029,327,650
28073,1466,3130
40021,510,1133
05001,90,188
40147,564,1176
54083,132,252
31023,71,116
47053,680,1473
17031,66251,109508
46011,279,523
51085,2007,3969
55075,536,957
37153,196,466
13093,98,226
19089,51,106
48363,377,779
30067,179,288
08117,588,945
28121,2642,5316
39127,600,1198
54009,317,585
13321,228,503
39099,2499,4547
30035,26,48
12033,5325,9813
39043,1046,1880
39059,292,510
35037,21,42
08077,1620,3028
47131,263,536
29019,2085,3449
39141,737,1477
47025,203,429
31125,21,42
48021,1823,4025
51191,605,1205
48471,1158,2184
18085,898,1810
12121,517,1094
40005,103,233
34039,10552,19933
21045,86,211
13133,168,339
40027,6185,11933
35055,177,284
54089,37,67
42103,977,1931
26015,1025,1980
20159,48,102
26005,2370,4767
36069,1816,3178
37041,56,108
31137,50,87
41067,13799,24156
48361,1097,2320
18109,1352,2699
37099,348,581
04019,11624,22237
55067,89,170
18017,372,789
01053,346,759
26085,143,310
48339,13947,30422
21153,20,53
51131,131,283
18173,1093,2098
21103,299,662
31167,83,194
17047,27,69
29015,151,332
29163,124,257
46099,3296,5849
18049,243,546
08123,6746,14066
28033,3351,7304
21239,474,1047
22121,567,1195
38079,47,105
51081,131,292
37085,2973,7310
29089,116,235
22061,488,1067
47017,321,705
28133,227,525
18035,1103,1965
55059,2494,4647
19161,68,124
05009,317,695
29029,771,1462
42095,5339,9493
27001,203,385
37139,479,996
55057,350,650
13177,599,1414
22117,364,793
48409,1425,3164
17085,258,481
46009,26,53
28029,260,535
47039,79,155
17039,205,394
08029,215,459
06005,514,929
34025,9394,16610
51013,11478,15973
26155,973,1869
36029,6589,10955
20091,11243,20049
36107,712,1353
51025,122,280
18055,440,879
12049,281,688
47169,163,327
48295,21,60
45029,382,818
20057,179,392
18019,2312,4488
19135,20,45
50009,86,171
55085,447,783
36031,411,711
48203,1092,2455
28075,492,1027
12079,78,153
20161,1366,2667
28103,43,112
21013,142,322
21143,46,90
09007,3110,4919
45053,426,886
46019,150,296
48389,117,235
51109,517,1056
27125,56,123
39067,153,296
47189,3091,6253
48209,6134,12167
55135,785,1479
28135,83,185
48107,92,193
13293,132,293
19155,1218,2270
34013,14155,26511
36001,5796,9607
42099,654,1248
47101,86,175
48027,8634,19995
06089,2153,4065
19173,46,84
26151,567,1073
22033,7019,13134
27063,83,152
15003,14296,29785
48157,19791,44983
55047,290,572
26161,7311,12056
55121,405,721
51007,109,222
20209,3335,6671
29127,256,492
19197,70,147
37013,461,973
02070,26,32
19167,148,323
39153,7422,12634
27057,241,542
28149,249,512
19193,854,1631
42089,2767,5539
29197,41,84
48417,23,53
18011,1424,2912
51550,6330,13089
17061,99,206
48229,31,71
55009,2985,5225
01015,992,2100
37129,3983,7276
01081,2640,5544
22013,194,447
48343,185,412
48089,292,647
26093,3764,7134
37103,191,392
21187,86,191
39105,170,365
17121,355,772
25005,6859,11774
18001,238,482
29071,1397,2688
22043,347,780
21207,141,350
29189,19030,35366
39079,269,543
22021,75,194
37143,126,247
46025,24,47
48381,3289,6733
54085,32,67
04005,2477,4663
29159,417,863
47047,874,1815
37117,228,484
40123,442,852
05043,137,287
46121,21,48
37015,171,364
42015,344,607
45005,55,123
06113,4166,7638
