1838.85,405.772,1832.52,419.793,2040,13159
1832.52,419.793,1838.85,405.772,1480,8488
-2023.15,-291.292,-1995.94,-347.018,1085,16554
-1995.94,-347.018,-2023.15,-291.292,1078,19238
1845.79,412.41,1832.52,419.793,820,7195
1832.52,419.793,1845.79,412.41,767,5373
1987.27,654.643,2021.96,647.749,608,8264
-2023.15,-291.292,1832.52,419.793,601,2392
2021.96,647.749,1987.27,654.643,590,6832
-2023.15,-291.292,-1824.53,-251.715,515,11245
1576.24,-1357.58,1572.1,-1294.04,515,10744
1572.1,-1294.04,1576.24,-1357.58,470,15819
1832.52,419.793,-2023.15,-291.292,457,1790
1063.46,-505.493,1087.4,-506.216,450,8183
-2242.36,174.51,-2295.36,198.568,441,5429
-1824.53,-251.715,-2023.15,-291.292,438,15750
1087.4,-506.216,1063.46,-505.493,427,8638
1832.52,419.793,1839.31,429.26,383,5945
-72.9389,-688.889,-121.069,-687.838,368,10048
-121.069,-687.838,-72.9389,-688.889,363,10538
1027.32,475.937,1043.24,434.93,359,8750
-2295.36,198.568,-2242.36,174.51,357,3099
1625.8,159.094,1642.82,155.629,354,3934
-2023.15,-291.292,-1920.21,-437.235,342,5139
1043.24,434.93,1027.32,475.937,333,7245
-2295.36,198.568,-2239.36,122.139,328,2798
673.089,342.758,653.478,343.287,327,9474
1839.31,429.26,1832.52,419.793,324,8383
-2295.36,198.568,-2284.89,159.484,322,3681
-2023.15,-291.292,-1835.42,-377.106,320,6679
-1920.21,-437.235,-2023.15,-291.292,316,5334
199.156,667.92,228.363,668.918,313,5285
-2284.89,159.484,-2295.36,198.568,311,4908
-72.9389,-688.889,-53.2696,-642.03,305,8603
497.914,-23.4097,481.34,-24.7437,298,6396
1063.46,-505.493,1051.96,-494.199,297,4469
1824.21,412.62,1832.52,419.793,286,2679
-53.2696,-642.03,-72.9389,-688.889,282,10053
1832.52,419.793,1824.21,412.62,277,1851
57.0339,-1014.02,23.083,-1049.88,275,9650
-1835.42,-377.106,-2023.15,-291.292,275,9230
1650.22,209.96,1646.86,227.216,264,6706
1051.96,-494.199,1063.46,-505.493,262,4918
-72.9389,-688.889,-104.112,-639.742,260,6562
-1685.24,-143.637,-2023.15,-291.292,259,4999
-104.112,-639.742,-72.9389,-688.889,257,7663
1756.76,313.75,1732.99,330.939,253,3531
1832.52,419.793,1864.74,422.972,248,2234
2017.68,625.794,2021.96,647.749,247,5205
-2023.15,-291.292,-1685.24,-143.637,247,2787
1625.8,159.094,1604.53,182.542,242,2894
2021.96,647.749,2017.68,625.794,241,4071
228.363,668.918,199.156,667.92,240,5101
23.083,-1049.88,57.0339,-1014.02,238,12948
481.34,-24.7437,497.914,-23.4097,233,7306
-2023.15,-291.292,-2104.18,-251.762,233,4453
-2239.36,122.139,-2295.36,198.568,233,1774
653.478,343.287,673.089,342.758,227,11178
-1995.94,-347.018,-1835.42,-377.106,225,5643
1642.82,155.629,1625.8,159.094,224,4845
-2023.15,-291.292,-2295.36,198.568,216,1823
-2295.36,198.568,-2023.15,-291.292,213,1888
1448.71,-1044.91,1451.95,-1021.66,212,6151
1646.86,227.216,1650.22,209.96,209,8207
1732.99,330.939,1756.76,313.75,208,4600
1832.52,419.793,1838.98,463.945,207,2377
-2023.15,-291.292,673.089,342.758,205,1939
1625.8,159.094,1619.3,155.681,204,2231
-1835.42,-377.106,-1824.53,-251.715,202,9613
-1928.8,1215.16,-1903.98,1275.16,200,6757
1625.8,159.094,1605.44,148.105,200,1484
1063.46,-505.493,1101.46,-484.254,199,3157
1604.53,182.542,1625.8,159.094,198,2950
1756.76,313.75,1737.26,299.992,197,2979
1832.52,419.793,1926.25,458.825,195,1273
1451.95,-1021.66,1448.71,-1044.91,194,6591
1832.52,419.793,1818.04,435.548,194,1399
-2034.54,1024.79,-2088.78,1038.98,191,3950
-2104.18,-251.762,-2023.15,-291.292,189,5412
1838.85,405.772,1845.79,412.41,186,8639
-1824.53,-251.715,-1835.42,-377.106,185,8408
-1928.8,1215.16,-1963.98,1177.88,182,5640
1838.98,463.945,1832.52,419.793,181,2815
-171.752,-958.414,-154.348,-923.051,181,6878
-154.348,-923.051,-171.752,-958.414,180,8967
1845.79,412.41,1838.85,405.772,179,11611
-2295.36,198.568,1832.52,419.793,179,1376
-1835.42,-377.106,-1995.94,-347.018,176,7254
1576.24,-1357.58,1832.52,419.793,174,903
1832.52,419.793,1625.8,159.094,174,931
1832.52,419.793,-2295.36,198.568,172,826
