twitter15,IRS15
2,25
2,43
2,21
2,47
2,0
2,35
2,0
2,20
2,0
2,20
2,0
2,22
2,79
2,101
2,87
2,83
2,66
2,211
2,0
2,0
2,0
2,0
2,62
2,0
2,50
2,0
2,21
2,47
2,0
2,0
2,98
2,30
2,34
2,0
2,108
2,0
2,25
2,0
2,0
2,41
2,293
2,0
2,29
2,55
2,20
2,0
2,32
2,293
2,31
2,77
2,0
2,0
2,130
2,0
2,0
2,0
2,29
2,0
2,84
2,0
2,39
2,0
2,58
2,0
2,0
2,49
2,0
2,81
2,0
2,0
2,220
2,0
2,131
2,38
2,0
2,185
2,64
2,0
2,123
2,0
2,20
2,53
2,0
2,106
2,55
2,0
2,46
2,85
2,0
2,44
2,0
2,0
2,20
2,57
2,59
2,36
2,0
2,22
2,0
2,0
2,0
2,25
2,104
2,39
2,38
2,0
2,53
2,25
2,55
2,51
2,69
2,79
2,22
2,40
2,0
2,86
2,23
2,120
2,0
2,0
2,67
2,119
2,108
2,0
2,0
2,0
2,0
2,24
2,91
2,49
2,0
2,21
2,59
2,0
2,42
2,37
2,120
2,0
2,96
2,63
2,0
2,74
2,55
2,204
2,76
2,0
2,0
2,0
2,36
2,0
2,0
2,0
2,0
2,0
2,89
2,28
2,0
2,67
2,0
2,157
2,38
2,0
2,117
2,22
2,0
2,68
2,0
2,38
2,48
2,0
2,33
2,46
2,0
2,28
2,0
2,77
2,0
2,28
2,0
2,0
2,20
2,0
2,62
2,70
2,0
2,25
2,21
2,27
2,110
2,150
2,112
2,24
2,0
2,0
2,42
2,28
2,0
2,0
2,39
2,50
2,0
2,21
2,61
2,165
2,0
2,82
2,25
2,0
2,0
2,23
2,39
2,0
2,0
2,54
2,149
2,0
2,109
2,0
2,115
2,0
2,0
2,0
2,28
2,49
2,0
2,27
2,41
2,21
2,0
2,26
2,0
2,25
2,0
2,197
2,28
2,26
2,0
2,40
2,61
2,0
2,0
2,36
2,128
2,68
2,32
2,101
2,74
2,180
2,32
2,186
2,63
2,0
2,158
2,0
2,31
2,35
2,0
2,0
2,67
2,26
2,95
2,0
2,36
2,0
2,48
2,0
2,184
2,68
2,27
2,28
2,166
2,37
2,0
2,43
2,35
2,0
2,24
2,0
2,45
2,24
2,0
2,91
2,24
2,91
2,35
2,41
2,23
2,23
2,42
2,0
2,50
2,0
2,39
2,0
2,0
2,0
2,0
2,0
2,27
2,72
2,29
2,67
2,82
2,71
2,28
2,50
2,0
2,0
2,149
2,0
2,30
2,57
2,42
2,81
2,0
2,37
2,43
2,263
2,138
2,0
2,48
2,47
2,0
2,65
2,39
2,40
2,0
2,79
2,37
2,115
2,0
2,60
2,23
2,27
2,69
2,23
2,0
2,49
2,119
2,33
2,31
2,177
2,188
2,0
2,0
2,0
2,65
2,0
2,0
2,0
2,115
2,33
2,0
2,24
2,0
2,0
2,0
2,25
2,31
2,0
2,25
2,0
2,0
2,0
2,112
2,0
2,55
2,58
2,44
2,0
2,24
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,41
2,31
2,40
2,0
2,0
2,59
2,0
2,0
2,66
2,0
2,25
2,0
2,27
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,20
2,71
2,28
2,0
2,0
2,0
2,0
2,47
2,118
2,93
2,49
2,106
2,68
2,160
2,0
2,0
2,95
2,0
2,27
2,21
2,0
2,0
2,0
2,0
2,51
2,0
2,30
2,0
2,179
2,0
2,0
2,131
2,112
2,38
2,45
2,0
2,118
2,44
2,98
2,0
2,0
2,44
2,69
2,0
2,0
2,0
2,0
2,0
2,25
2,0
2,0
2,29
2,0
2,0
2,0
2,22
2,279
2,0
2,0
2,0
2,0
2,0
2,0
2,60
2,0
2,0
2,72
2,138
2,0
2,0
2,78
2,0
2,0
2,81
2,94
2,0
2,0
2,0
2,0
2,61
2,0
2,0
2,94
2,0
2,21
2,0
2,76
2,64
2,53
2,121
2,0
2,0
2,216
2,0
2,0
2,0
2,67
2,65
2,0
2,0
2,0
2,0
2,115
2,30
2,43
2,0
2,0
2,0
2,0
2,72
2,0
2,53
2,0
2,0
2,0
2,35
2,370
2,143
2,54
2,20
2,0
2,25
2,0
2,130
2,0
2,0
2,0
2,0
2,0
2,31
2,37
2,61
2,25
2,43
2,0
2,96
2,133
2,107
2,45
2,21
2,32
2,0
2,0
2,0
2,0
2,0
2,70
2,108
2,0
2,87
2,44
2,0
2,0
2,21
2,0
2,37
2,0
2,39
2,30
2,35
2,0
2,0
2,0
2,0
2,0
2,0
2,174
2,24
2,0
2,0
2,65
2,158
2,0
2,0
2,0
2,0
2,38
2,75
2,32
2,0
2,0
2,0
2,32
2,34
2,30
2,20
2,23
2,0
2,35
2,72
2,0
2,0
2,0
2,0
2,96
2,0
2,56
2,51
2,180
2,0
2,0
2,0
2,0
2,0
2,57
2,0
2,230
2,0
2,0
2,0
2,0
2,111
2,27
2,0
2,0
2,98
2,0
2,304
2,0
2,0
2,0
2,37
2,0
2,407
2,27
2,0
2,38
2,45
2,0
2,24
2,36
2,0
2,0
2,132
2,0
2,0
2,0
2,51
2,60
2,0
2,0
2,0
2,0
2,0
2,0
2,82
2,38
2,59
2,65
2,48
2,0
2,47
2,222
2,116
2,0
2,45
2,0
2,69
2,66
2,21
2,71
2,54
2,64
2,0
2,24
2,41
2,0
2,29
2,74
2,0
2,0
2,43
2,0
2,88
2,127
2,0
2,0
2,165
2,0
2,20
2,75
2,43
2,0
2,41
2,30
2,0
2,37
2,0
2,0
2,0
2,0
2,0
2,0
2,22
2,39
2,0
2,36
2,229
2,75
2,37
2,82
2,0
2,0
2,27
2,29
2,52
2,0
2,306
2,0
2,0
2,24
2,23
2,25
2,0
2,0
2,0
2,84
2,70
2,325
2,22
2,80
2,33
2,39
2,0
2,0
2,0
2,113
2,0
2,0
2,62
2,0
2,0
2,41
2,207
2,0
2,225
2,25
2,27
2,86
2,73
2,0
2,185
2,0
2,61
2,75
2,62
2,0
2,73
2,130
2,28
2,56
2,28
2,20
2,0
2,99
2,33
2,0
2,0
2,0
2,0
2,0
2,22
2,31
2,0
2,87
2,0
2,0
2,0
2,34
2,0
2,34
2,0
2,115
2,104
2,171
2,51
2,0
2,0
2,30
2,0
2,72
2,0
2,401
2,56
2,58
2,0
2,54
2,0
2,0
2,107
2,76
2,73
2,47
2,0
2,0
2,127
2,42
2,0
2,0
2,0
2,52
2,0
2,29
2,0
2,173
2,0
2,0
2,114
2,95
2,0
2,0
2,45
2,45
2,0
2,24
2,0
2,49
2,0
2,83
2,0
2,89
2,0
2,0
2,0
2,0
2,32
2,38
2,40
2,0
2,0
2,0
2,0
2,34
2,64
2,34
2,0
2,0
2,0
2,25
2,37
2,21
2,0
2,63
2,94
2,111
2,0
2,23
2,37
2,0
2,20
2,94
2,91
2,117
2,42
2,108
2,41
2,0
2,71
2,36
2,45
2,115
2,124
2,88
2,25
2,27
2,20
2,142
2,230
2,44
2,0
2,0
2,56
2,51
2,0
2,0
2,0
2,0
2,0
2,70
2,0
2,124
2,26
2,0
2,0
2,114
2,133
2,43
2,210
2,21
2,54
2,0
2,0
2,0
2,27
2,70
2,140
2,22
2,0
2,0
2,0
2,0
2,32
2,73
2,0
2,48
2,0
2,47
2,77
2,45
2,0
2,0
2,0
2,0
2,24
2,0
2,0
2,0
2,0
2,79
2,0
2,53
2,35
2,0
2,32
2,36
2,21
2,0
2,0
2,78
2,0
2,0
2,41
2,51
2,0
2,56
2,86
2,42
2,0
2,0
2,46
2,0
2,0
2,46
2,46
2,0
2,0
2,29
2,0
2,0
2,0
2,0
2,237
2,0
2,0
2,43
2,45
2,0
2,0
2,92
2,0
2,102
2,0
2,20
2,47
2,23
2,158
2,39
2,34
2,20
2,31
2,0
2,0
2,0
2,0
2,20
2,60
2,114
2,0
2,35
2,0
2,82
2,51
2,0
2,45
2,36
2,265
2,44
2,0
2,0
2,21
2,0
2,0
2,33
2,0
2,0
2,263
2,0
2,0
2,0
2,34
2,0
2,0
2,30
2,0
2,41
2,0
2,41
2,28
2,32
2,29
2,0
2,0
2,0
2,64
2,31
2,107
2,0
2,0
2,123
2,41
2,109
2,0
2,0
2,87
2,0
2,54
2,67
2,59
2,0
2,0
2,0
2,0
2,46
2,0
2,110
2,0
2,0
2,41
2,73
2,46
2,30
2,0
2,453
2,0
2,0
2,0
2,0
2,22
2,36
2,51
2,112
2,0
2,34
2,61
2,0
2,0
2,202
2,33
2,0
2,49
2,0
2,0
2,0
2,0
2,144
2,23
2,26
2,94
2,65
2,0
2,107
2,29
2,0
2,0
2,24
2,0
2,185
2,0
2,0
2,22
2,0
2,37
2,0
2,105
2,0
2,0
2,72
2,23
2,0
2,56
2,0
2,29
2,0
2,0
2,27
2,60
2,20
2,0
2,139
2,38
2,22
2,90
2,77
2,28
2,389
2,37
2,0
2,41
2,0
2,71
2,163
2,0
2,0
2,62
2,59
2,0
2,35
2,39
2,27
2,0
2,0
2,0
2,58
2,53
2,251
2,74
2,29
2,0
2,0
2,0
2,449
2,0
2,0
2,94
2,207
2,0
2,20
2,0
2,25
2,0
2,110
2,24
2,58
2,0
2,0
2,0
2,0
2,46
2,72
2,80
2,0
2,0
2,174
2,0
2,0
2,0
2,200
2,53
2,0
2,0
2,0
2,107
2,45
2,77
2,169
2,154
2,0
2,0
2,0
2,33
2,47
2,0
2,0
2,0
2,161
2,96
2,0
2,55
2,50
2,0
2,0
2,181
2,252
2,124
2,0
2,32
2,0
2,58
2,199
2,89
2,0
2,0
2,25
2,77
2,45
2,37
2,0
2,74
2,0
2,134
2,0
2,47
2,21
2,163
2,0
2,0
2,92
2,0
2,43
2,72
2,0
2,24
2,100
2,42
2,0
2,0
2,24
2,0
2,95
2,0
2,21
2,0
2,151
2,0
2,48
2,0
2,55
2,0
2,126
2,36
2,0
2,0
2,0
2,41
2,63
2,0
2,0
2,38
2,108
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,37
2,0
2,24
2,65
2,0
2,0
2,36
2,27
2,0
2,0
2,52
2,0
2,91
2,0
2,42
2,0
2,0
2,0
2,26
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,81
2,29
2,28
2,23
2,21
2,0
2,0
2,0
2,24
2,0
2,0
2,102
2,0
2,116
2,0
2,80
2,0
2,145
2,41
2,0
2,0
2,34
2,36
2,0
2,0
2,21
2,243
2,22
2,0
2,0
2,0
2,23
2,0
2,0
2,148
2,130
2,24
2,0
2,0
2,0
2,23
2,43
2,110
2,27
2,0
2,0
2,0
2,0
2,48
2,38
2,143
2,87
2,0
2,0
2,36
2,86
2,32
2,0
2,0
2,0
2,54
2,23
2,0
2,50
2,0
2,86
2,46
2,0
2,158
2,0
2,117
2,254
2,37
2,0
2,0
2,0
2,34
2,0
2,0
2,0
2,105
2,69
2,0
2,22
2,0
2,41
2,27
2,25
2,125
2,0
2,0
2,61
2,42
2,42
2,58
2,59
2,30
2,50
2,24
2,23
2,0
2,0
2,0
2,23
2,0
2,0
2,257
2,0
2,74
2,38
2,20
2,0
2,98
2,0
2,0
2,103
2,23
2,0
2,0
2,42
2,0
2,0
2,56
2,0
2,64
2,0
2,0
2,128
2,29
2,0
2,0
2,35
2,47
2,50
2,57
2,35
2,29
2,56
2,83
2,0
2,0
2,75
2,35
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,25
2,57
2,0
2,0
2,0
2,0
2,116
2,126
2,0
2,0
2,0
2,0
2,28
2,24
2,0
2,0
2,43
2,0
2,0
2,0
2,0
2,51
2,0
2,23
2,0
2,0
2,33
2,129
2,27
2,0
2,21
2,0
2,20
2,0
2,73
2,0
2,0
2,0
2,0
2,127
2,0
2,63
2,0
2,0
2,65
2,0
2,0
2,0
2,0
2,0
2,72
2,0
2,0
2,0
2,0
2,44
2,25
2,0
2,42
2,0
2,0
2,77
2,60
2,22
2,119
2,89
2,20
2,23
2,0
2,87
2,62
2,0
2,76
2,0
2,190
2,0
2,0
2,73
2,101
2,0
2,0
2,0
2,62
2,37
2,0
2,47
2,36
2,31
2,0
2,0
2,77
2,24
2,0
2,46
2,0
2,80
2,0
2,21
2,0
2,0
2,0
2,0
2,20
2,126
2,22
2,67
2,32
2,25
2,0
2,30
2,53
2,0
2,0
2,59
2,0
2,50
2,39
2,0
2,30
2,23
2,0
2,0
2,60
2,69
2,43
2,59
2,93
2,22
2,126
2,61
2,0
2,0
2,35
2,0
2,0
2,64
2,212
2,0
2,42
2,30
2,153
2,51
2,146
2,0
2,0
2,51
2,0
2,50
2,43
2,171
2,57
2,0
2,0
2,112
2,0
2,151
2,147
2,0
2,92
2,0
2,0
2,29
2,86
2,23
2,61
2,40
2,22
2,98
2,578
2,0
2,0
2,39
2,61
2,52
2,36
2,80
2,116
2,105
2,34
2,24
2,0
2,0
2,39
2,0
2,0
2,44
2,0
2,56
2,0
2,0
2,161
2,0
2,88
2,0
2,0
2,0
2,0
2,21
2,97
2,29
2,115
2,0
2,0
2,35
2,0
2,0
2,27
2,27
2,105
2,146
2,0
2,23
2,28
2,57
2,0
2,76
2,66
2,0
2,0
2,0
2,0
2,81
2,0
2,27
2,43
2,36
2,38
2,149
2,0
2,82
2,0
2,0
2,0
2,38
2,161
2,0
2,0
2,23
2,0
2,24
2,50
2,21
2,48
2,0
2,22
2,0
2,234
2,0
2,0
2,41
2,28
2,0
2,27
2,0
2,73
2,27
2,0
2,24
2,0
2,84
2,0
2,0
2,31
2,54
2,99
2,53
2,265
2,109
2,0
2,27
2,0
2,0
2,0
2,19
2,47
2,0
2,54
2,0
2,118
2,36
2,22
2,144
2,33
2,26
2,20
2,78
2,33
2,0
2,21
2,143
2,0
2,0
2,0
2,0
2,159
2,100
2,42
2,63
2,0
2,0
2,20
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,21
2,0
2,0
2,53
2,0
2,156
2,0
2,23
2,0
2,0
2,46
2,0
2,0
2,81
2,29
2,0
2,93
2,145
2,0
2,0
2,0
2,0
2,0
2,60
2,53
2,0
2,0
2,0
2,0
2,0
2,116
2,88
2,50
2,263
2,0
2,65
2,0
2,0
2,103
2,0
2,91
2,34
2,0
2,0
2,51
2,142
2,0
2,0
2,63
2,31
2,0
2,0
2,0
2,0
2,58
2,0
2,26
2,122
2,101
2,37
2,0
2,0
2,0
2,0
2,122
2,20
2,0
2,0
2,0
2,0
2,0
2,0
2,42
2,162
2,38
2,39
2,0
2,273
2,0
2,175
2,44
2,86
2,44
2,0
2,54
2,29
2,157
2,174
2,0
2,0
2,24
2,93
2,0
2,85
2,0
2,22
2,120
2,62
2,0
2,0
2,0
2,37
2,0
2,0
2,0
2,34
2,0
2,0
2,83
2,22
2,36
2,19
2,0
2,62
2,75
2,23
2,0
2,0
2,25
2,34
2,46
2,31
2,0
2,20
2,0
2,25
2,34
2,58
2,0
2,41
2,0
2,40
2,237
2,0
2,54
2,165
2,0
2,0
2,0
2,0
2,0
2,61
2,220
2,0
2,0
2,0
2,0
2,0
2,20
2,110
2,105
2,0
2,47
2,89
2,0
2,0
2,86
2,0
2,35
2,29
2,44
2,25
2,0
2,43
2,0
2,40
2,0
2,25
2,110
2,0
2,0
2,0
2,72
2,0
2,0
2,0
2,33
2,240
2,0
2,0
2,97
2,0
2,38
2,0
2,44
2,20
2,41
2,0
2,91
2,0
2,20
2,231
2,0
2,0
2,0
2,22
2,35
2,0
2,58
2,0
2,103
2,90
2,61
2,0
2,59
2,0
2,42
2,27
2,0
2,0
2,35
2,51
2,0
2,0
2,32
2,53
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,26
2,0
2,69
2,130
2,24
2,145
2,0
2,0
2,0
2,0
2,25
2,74
2,0
2,0
2,0
2,0
2,24
2,0
2,0
2,0
2,20
2,40
2,0
2,99
2,34
2,0
2,0
2,85
2,0
2,0
2,77
2,23
2,78
2,250
2,93
2,149
2,0
2,23
2,35
2,0
2,38
2,73
2,0
2,97
2,0
2,25
2,0
2,0
2,62
2,34
2,0
2,0
2,43
2,57
2,0
2,25
2,0
2,0
2,40
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,173
2,0
2,23
2,0
2,0
2,82
2,0
2,0
2,38
2,0
2,217
2,0
2,0
2,58
2,50
2,27
2,173
2,0
2,163
2,0
2,23
2,0
2,0
2,47
2,33
2,60
2,0
2,31
2,0
2,21
2,175
2,22
2,31
2,0
2,0
2,0
2,112
2,0
2,118
2,39
2,0
2,0
2,20
2,30
2,25
2,0
2,57
2,181
2,35
2,20
2,170
2,41
2,54
2,0
2,0
2,0
2,0
2,84
2,0
2,213
2,62
2,0
2,62
2,0
2,0
2,0
2,22
2,62
2,25
2,0
2,91
2,0
2,0
2,76
2,0
2,0
2,0
2,40
2,22
2,73
2,78
2,0
2,0
2,0
2,0
2,53
2,32
2,37
2,69
2,0
2,21
2,0
2,0
2,30
2,69
2,29
2,102
2,0
2,27
2,84
2,0
2,238
2,141
2,45
2,0
2,188
2,41
2,37
2,0
2,33
2,39
2,0
2,20
2,42
2,38
2,0
2,211
2,0
2,0
2,32
2,119
2,155
2,24
2,0
2,0
2,42
2,49
2,0
2,0
2,0
2,0
2,85
2,32
2,0
2,0
2,0
2,230
2,0
2,63
2,169
2,41
2,106
2,0
2,0
2,27
2,0
2,46
2,0
2,0
2,107
2,37
2,0
2,99
2,0
2,0
2,86
2,83
2,43
2,170
2,0
2,0
2,27
2,67
2,0
2,179
2,27
2,52
2,48
2,20
2,34
2,0
2,365
2,42
2,48
2,142
2,20
2,19
2,0
2,33
2,120
2,29
2,0
2,22
2,27
2,33
2,0
2,0
2,0
2,0
2,22
2,0
2,0
2,21
2,0
2,68
2,0
2,118
2,102
2,44
2,0
2,0
2,62
2,0
2,24
2,0
2,0
2,0
2,0
2,0
2,0
2,29
2,52
2,0
2,0
2,32
2,0
2,31
2,0
2,0
2,21
2,45
2,0
2,24
2,0
2,37
2,0
2,0
2,0
2,0
2,0
2,27
2,0
2,0
2,21
2,0
2,28
2,52
2,22
2,0
2,71
2,0
2,0
2,151
2,50
2,38
2,0
2,0
2,0
2,0
2,0
2,27
2,0
2,43
2,71
2,0
2,27
2,0
2,78
2,0
2,283
2,27
2,0
2,0
2,27
2,47
2,29
2,0
2,31
2,0
2,46
2,45
2,88
2,0
2,95
2,0
2,0
2,0
2,270
2,0
2,0
2,0
2,45
2,20
2,0
2,20
2,0
2,40
2,0
2,0
2,48
2,0
2,99
2,107
2,0
2,0
2,46
2,0
2,0
2,0
2,0
2,0
2,20
2,36
2,58
2,0
2,0
2,0
2,43
2,0
2,0
2,44
2,0
2,0
2,41
2,0
2,0
2,0
2,35
2,29
2,40
2,36
2,0
2,20
2,21
2,94
2,74
2,0
2,0
2,47
2,0
2,0
2,0
2,0
2,22
2,0
2,73
2,0
2,42
2,0
2,0
2,0
2,0
2,0
2,63
2,23
2,0
2,0
2,0
2,0
2,0
2,34
2,24
2,0
2,0
2,29
2,0
2,0
2,21
2,0
2,0
2,0
2,0
2,37
2,19
2,42
2,83
2,0
2,0
2,33
2,176
2,0
2,111
2,0
2,0
2,73
2,43
2,22
2,0
2,0
2,96
2,466
2,56
2,0
2,243
2,25
2,44
2,307
2,30
2,33
2,113
2,52
2,0
2,44
2,0
2,25
2,0
2,191
2,0
2,0
2,0
2,0
2,0
2,0
2,20
2,0
2,20
2,31
2,27
2,0
2,0
2,50
2,0
2,0
2,23
2,67
2,178
2,120
2,121
2,25
2,37
2,0
2,63
2,24
2,0
2,0
2,0
2,0
2,35
2,0
2,0
2,79
2,98
2,0
2,21
2,204
2,27
2,0
2,0
2,0
2,45
2,29
2,51
2,49
2,156
2,34
2,0
2,24
2,0
2,0
2,0
2,40
2,0
2,21
2,79
2,0
2,0
2,0
2,0
2,97
2,93
2,29
2,0
2,0
2,0
2,67
2,0
2,41
2,43
2,38
2,68
2,41
2,69
2,36
2,41
2,0
2,46
2,0
2,0
2,25
2,38
2,0
2,0
2,41
2,0
2,68
2,0
2,57
2,82
2,0
2,24
2,54
2,124
2,0
2,42
2,32
2,21
2,27
2,29
2,0
2,0
2,31
2,0
2,60
2,0
2,0
2,0
2,0
2,33
2,103
2,0
2,0
2,0
2,22
2,0
2,0
2,33
2,20
2,0
2,108
2,0
2,0
2,107
2,25
2,0
2,124
2,86
2,35
2,67
2,20
2,0
2,45
2,46
2,106
2,36
2,0
2,51
2,0
2,75
2,93
2,0
2,0
2,52
2,69
2,0
2,0
2,0
2,48
2,57
2,47
2,23
2,20
2,88
2,72
2,42
2,49
2,23
2,194
2,26
2,210
2,108
2,91
2,0
2,0
2,44
2,30
2,37
2,49
2,108
2,0
2,64
2,92
2,66
2,71
2,51
2,44
2,0
2,0
2,47
2,103
2,0
2,0
2,36
2,60
2,20
2,30
2,32
2,0
2,35
2,57
2,0
2,0
2,152
2,70
2,33
2,73
2,0
2,118
2,0
2,0
2,0
2,61
2,0
2,54
2,0
2,85
2,0
2,0
2,26
2,63
2,60
2,0
2,20
2,0
2,0
2,0
2,0
2,21
2,0
2,0
2,0
2,32
2,31
2,60
2,27
2,33
2,0
2,44
2,36
2,0
2,0
2,0
2,35
2,0
2,55
2,61
2,0
2,0
2,32
2,0
2,27
2,0
2,0
2,28
2,35
2,0
2,23
2,0
2,56
2,43
2,25
2,0
2,185
2,0
2,51
2,0
2,0
2,54
2,78
2,173
2,102
2,0
2,0
2,79
2,0
2,0
2,0
2,0
2,0
2,0
2,41
2,0
2,0
2,31
2,65
2,0
2,52
2,0
2,0
2,24
2,0
2,0
2,0
2,34
2,0
2,21
2,62
2,0
2,154
2,0
2,0
2,0
2,0
2,0
2,0
2,57
2,35
2,78
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,43
2,0
2,0
2,0
2,0
2,39
2,0
2,0
2,26
2,33
2,0
2,64
2,0
2,0
2,51
2,20
2,23
2,82
2,0
2,20
2,0
2,53
2,83
2,25
2,0
2,0
2,0
2,0
2,47
2,97
2,0
2,24
2,0
2,21
2,35
2,0
2,22
2,0
2,0
2,58
2,0
2,0
2,0
2,0
2,48
2,0
2,0
2,0
2,0
2,34
2,66
2,0
2,86
2,0
2,25
2,0
2,0
2,94
2,122
2,0
2,0
2,74
2,0
2,0
2,27
2,0
2,0
2,0
2,80
2,21
2,0
2,24
2,0
2,69
2,29
2,0
2,0
2,0
2,0
2,36
2,0
2,0
2,0
2,32
2,41
2,135
2,0
2,59
2,37
2,0
2,0
2,55
2,65
2,28
2,29
2,32
2,105
2,37
2,93
2,0
2,0
2,0
2,145
2,0
2,31
2,0
2,0
2,0
2,41
2,106
2,0
2,90
2,0
2,46
2,0
2,53
2,0
2,0
2,0
2,74
2,91
2,0
2,0
2,24
2,0
2,52
2,48
2,0
2,340
2,47
2,29
2,83
2,0
2,0
2,81
2,0
2,0
2,56
2,143
2,58
2,0
2,21
2,35
2,275
2,0
2,0
2,0
2,72
2,23
2,0
2,121
2,0
2,64
2,0
2,0
2,0
2,0
2,57
2,109
2,89
2,38
2,0
2,0
2,101
2,23
2,0
2,21
2,0
2,30
2,0
2,0
2,0
2,0
2,50
2,29
2,0
2,183
2,41
2,0
2,21
2,142
2,43
2,0
2,0
2,0
2,49
2,0
2,74
2,22
2,36
2,25
2,113
2,1104
2,0
2,0
2,46
2,330
2,0
2,0
2,0
2,60
2,99
2,0
2,0
2,0
2,85
2,0
2,65
2,0
2,39
2,0
2,0
2,70
2,0
2,53
2,85
2,0
2,49
2,21
2,33
2,27
2,47
2,22
2,89
2,73
2,0
2,44
2,0
2,23
2,99
2,0
2,0
2,0
2,0
2,63
2,27
2,39
2,70
2,0
2,113
2,0
2,86
2,0
2,0
2,0
2,73
2,80
2,75
2,94
2,118
2,35
2,0
2,164
2,0
2,0
2,48
2,0
2,43
2,56
2,0
2,0
2,0
2,26
2,37
2,39
2,0
2,0
2,0
2,0
2,90
2,0
2,21
2,33
2,0
2,0
2,40
2,40
2,0
2,0
2,0
2,0
2,0
2,0
2,96
2,83
2,115
2,108
2,0
2,0
2,58
2,119
2,24
2,29
2,0
2,0
2,161
2,456
2,93
2,27
2,26
2,0
2,178
2,48
2,34
2,30
2,56
2,20
2,0
2,117
2,0
2,0
2,0
2,41
2,0
2,38
2,0
2,27
2,0
2,62
2,0
2,0
2,0
2,21
2,156
2,0
2,0
2,0
2,0
2,114
2,56
2,0
2,0
2,31
2,197
2,0
2,0
2,0
2,39
2,85
2,0
2,25
2,25
2,44
2,0
2,20
2,0
2,36
2,74
2,142
2,112
2,52
2,69
2,0
2,0
2,0
2,31
2,51
2,0
2,0
2,31
2,76
2,97
2,58
2,20
2,25
2,0
2,0
2,0
2,108
2,0
2,27
2,159
2,26
2,0
2,137
2,49
2,55
2,0
2,0
2,0
2,34
2,24
2,0
2,131
2,0
2,56
2,21
2,132
2,28
2,0
2,0
2,0
2,0
2,25
2,21
2,0
2,0
2,137
2,0
2,29
2,22
2,21
2,0
2,0
2,0
2,80
2,0
2,0
2,0
2,0
2,21
2,0
2,22
2,20
2,72
2,59
2,43
2,47
2,25
2,20
2,25
2,80
2,30
2,0
2,0
2,31
2,0
2,31
2,0
2,0
2,0
2,0
2,147
2,122
2,0
2,0
2,37
2,0
2,0
2,0
2,0
2,42
2,35
2,109
2,23
2,75
2,23
2,0
2,38
2,24
2,0
2,0
2,43
2,82
2,21
2,0
2,0
2,26
2,0
2,0
2,62
2,94
2,0
2,0
2,0
2,31
2,0
2,0
2,0
2,30
2,21
2,180
2,48
2,0
2,0
2,0
2,0
2,0
2,51
2,421
2,102
2,0
2,31
2,123
2,42
2,0
2,50
2,91
2,87
2,0
2,0
2,0
2,68
2,0
2,0
2,0
2,45
2,91
2,28
2,0
2,102
2,59
2,0
2,164
2,67
2,0
2,38
2,0
2,0
2,77
2,0
2,47
2,0
2,40
2,0
2,0
2,0
2,185
2,23
2,128
2,57
2,0
2,55
2,104
2,113
2,114
2,0
2,0
2,46
2,172
2,0
2,35
2,0
2,0
2,0
2,44
2,0
2,25
2,22
2,0
2,85
2,0
2,97
2,0
2,53
2,56
2,0
2,0
2,0
2,133
2,0
2,0
2,30
2,0
2,53
2,0
2,104
2,0
2,61
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,77
2,0
2,21
2,0
2,29
2,0
2,40
2,0
2,40
2,35
2,0
2,0
2,0
2,153
2,0
2,31
2,27
2,0
2,0
2,0
2,31
2,74
2,22
2,53
2,32
2,136
2,37
2,0
2,94
2,407
2,0
2,0
2,0
2,169
2,62
2,158
2,80
2,0
2,82
2,0
2,29
2,63
2,68
2,0
2,0
2,103
2,0
2,52
2,0
2,0
2,0
2,43
2,22
2,46
2,63
2,35
2,157
2,0
2,178
2,24
2,0
2,43
2,0
2,53
2,25
2,0
2,0
2,36
2,0
2,0
2,68
2,0
2,69
2,160
2,36
2,21
2,68
2,0
2,66
2,0
2,0
2,74
2,20
2,0
2,53
2,0
2,0
2,38
2,0
2,37
2,0
2,25
2,140
2,0
2,234
2,0
2,116
2,0
2,136
2,131
2,122
2,0
2,0
2,0
2,0
2,126
2,0
2,31
2,30
2,76
2,556
2,0
2,0
2,0
2,81
2,0
2,70
2,68
2,0
2,0
2,0
2,0
2,0
2,0
2,122
2,33
2,60
2,56
2,0
2,0
2,41
2,0
2,0
2,52
2,21
2,0
2,0
2,0
2,0
2,67
2,0
2,0
2,0
2,0
2,0
2,25
2,49
2,46
2,0
2,0
2,48
2,32
2,0
2,0
2,0
2,0
2,0
2,0
2,34
2,0
2,0
2,0
2,95
2,414
2,27
2,0
2,0
2,86
2,59
2,43
2,106
2,0
2,0
2,0
2,166
2,0
2,0
2,0
2,0
2,0
2,112
2,32
2,20
2,40
2,0
2,0
2,36
2,65
2,50
2,0
2,120
2,214
2,61
2,39
2,0
2,55
2,28
2,93
2,0
