2518,-6
1143,0
2223,-1
1540,0
1222,-1
1966,-1
811,-1
912,16
741,-8
1626,2
2527,10
3205,27
2740,3
1401,-1
1023,-3
395,13
2338,-3
2827,1
2196,-3
1290,-4
1403,1
204,-36
84,1
964,-9
109,-2
2274,2
1278,0
1908,0
1081,3
189,-33
2940,0
2262,117
1356,1
1070,6
1783,-1
643,-6
67,-97
3065,-3
159,-5
3135,-5
609,-87
2761,-5
1838,-2
307,-28
3182,15
1363,-65
777,0
2244,3
2448,163
56,7
1317,-1
2279,-3
1340,1
957,-19
804,0
2723,28
2316,0
2882,14
869,-350
3016,-2
2204,-6
136,-20
3008,27
358,-16
2974,8
2275,-5
1687,-6
1255,-2
2468,-6
2823,-3
2462,-6
1664,2
1194,5
784,643
2892,-1
617,-2
2592,0
972,-61
1843,0
222,0
2272,-4
1231,-5
2847,-1
2456,-4
2976,0
767,-15
536,-4
1393,-2
1169,-4
1779,-1
1108,-1
2654,-2
1864,-39
215,1
2828,-1
2867,-3
1229,-1
2555,-3
131,-6
1209,1
2261,-18
195,3298
2009,0
1316,-15
1101,-5
122,-26
299,-27
1314,-4
3133,-7
3105,26
151,-4
3011,-11
1464,-3
2374,2
2663,31
1485,-9
506,-27
731,-8
2746,-1
700,-24
376,20
2748,-4
1813,1
1128,88
1763,2
1109,-3
3200,-3
448,-9
879,0
947,-6
2561,-6
342,0
1632,0
1929,-10
1334,-12
419,0
2751,-2
3150,-355
3151,0
1266,-138
2378,-6
1635,-2
2531,-3
1634,0
1837,-4
1153,-4
1684,1
2276,1
1161,4
2805,38
1994,-7
522,-2
1557,-6
1458,-21
745,-16
1879,-4
1196,2
2841,-1
939,-1
1569,-28
980,31
563,-1
1289,0
1969,-1
374,225
2110,-4
1441,2
429,4
2738,-1
1283,2
1923,5
1387,-1
2886,0
1150,-10
904,3
478,-1
1624,-22
1599,-8
2199,8
845,0
2673,-7
3120,0
1874,-2
877,7
2874,-11
334,28
1301,0
1136,-2
2257,-4
123,-5
225,2
1822,0
432,0
1901,-10
1728,1
264,-7
1450,-2
49,-18
513,-5
2884,4
459,-246
2895,45
1216,0
1002,-3
917,0
2254,-10
1661,-2
490,-3
691,-1
2821,-5
2716,-6
2782,-12
1529,-212
1452,-6
2573,-2
1546,-2
844,-11
325,-34
7,0
231,-10
1093,-5
492,-1
1048,0
1709,-4
1785,-1
2258,1
473,20
2703,0
2195,-70
2794,-19
2383,2
2150,-4
1288,-371
1364,130
2538,-1
1063,-1
1494,21
722,1
425,-2
2130,0
1502,-2
978,-23
1268,-1
887,-9
2312,-3
2414,-75
1302,-2
1956,-3
352,7
3038,-12
402,2
648,-87
2328,-6
3206,-2
2288,-5
2013,-1
2324,-1
1246,-2
661,10
2290,-12
1198,-12
2578,2
1955,-64
2931,-16
2242,1
1859,0
2540,-3
406,-17
2929,-28
2658,-3
2621,-10
408,-5
2765,2
2216,14
2382,-29
2205,0
226,2
2335,-11
729,3
127,21
357,-1
2214,-8
1775,2
2030,-2
271,-1
734,-8
503,0
582,-40
2820,12
1167,-7
2896,1
2668,-21
2865,-2
1457,5
3028,-2
348,15
2309,0
1991,-10
2662,5
605,0
956,-4
1514,-5
2412,15
666,-10
3171,4
1759,-1
2376,1
2375,-2
894,-3
3125,-10
3187,-33
3154,32
2816,1
2545,-16
1272,-7
421,0
1425,248
3156,3
2523,-11
950,24
806,5
1881,-6
1195,-6
1319,4
254,-36
1190,-5
2534,28
1820,-5
560,0
2698,89
1804,2
595,-213
3039,-2
1055,-1
3104,4
219,-5
3052,3
2058,-108
2872,14
1839,-4
1047,1
860,16
965,-209
1439,0
584,4
10,-2
2962,-2
2699,-8
1354,-3
1717,-5
510,1
1998,1
2372,9
1570,-65
1578,0
578,38
312,-39
1685,1
36,33
1933,1
598,32
2854,8
986,-12
2209,-8
1575,8
1596,-41
2960,3
2253,-1
1641,-2
1381,3
1208,-1
2733,-42
2306,2
606,-1
545,30
1872,0
1793,-6
2525,0
1032,-77
1175,4
1380,-20
3152,-13
1300,-1
1611,-57
341,0
781,-3
1863,-2
1366,0
1312,-4
517,-1
518,-4
1242,8
210,19
2517,-1
317,-107
2373,-8
2136,1
824,-1
2165,-6
2524,-333
2819,73
2766,4
1299,-307
1155,0
1370,54
344,-19
1616,0
3183,0
128,1
1810,-8
1772,0
327,-9
157,1
3180,-232
1360,-2
391,3
1905,-1
1084,137
3143,24
2263,-13
