2518,13
2758,2
1143,1
2223,13
1540,6
2015,1
1222,7
1966,2
811,4
912,67
741,9
2527,6
1626,3
399,1
3205,132
2740,12
1401,4
1023,5
395,91
2338,80
2827,2
2196,5
1290,14
1403,6
1135,4
204,66
84,6
964,109
109,7
2274,2
1278,1
1908,1
1081,3
189,64
2940,11
1176,3
2262,73
1356,5
1070,8
1783,2
643,11
67,170
3065,15
103,4
159,15
3135,8
609,159
2761,11
1838,9
307,261
3182,110
1363,189
3036,1
777,1
2244,20
2448,154
56,235
1317,30
2279,7
1340,2
11,1
957,34
2542,3
2723,188
2316,1
804,3
2882,82
1652,3
869,1172
3016,5
2204,7
2187,1
136,35
3008,108
358,28
2749,1
2974,54
2275,8
1687,22
1255,5
2468,10
2823,6
2462,12
1664,10
1194,9
784,755
2892,4
617,10
2592,2
972,211
1843,3
222,20
2272,10
1231,8
2847,3
2893,1
2456,6
2976,1
767,42
536,6
1393,11
1169,5
1779,2
1108,25
2654,30
1864,111
2828,4
215,4
2676,2
1650,1
1392,1
2867,4
1229,17
2555,7
1209,3
131,13
2261,61
195,7111
2009,6
1316,51
1101,7
122,98
299,70
1314,8
3133,36
3105,63
151,6
3011,12
1464,4
2374,12
2663,59
1485,29
506,100
731,68
2746,12
700,58
376,38
2748,13
1813,4
1168,6
1128,842
1763,6
1109,6
3200,6
1512,1
448,47
879,15
947,9
2561,91
342,2
1632,1
1929,25
1334,112
419,3
2751,3
3150,1070
3151,6
1266,314
2378,20
1635,7
2531,69
2881,2
1837,5
1634,3
1153,17
1684,2
2276,1
1161,6
2805,120
1994,17
522,14
1557,11
930,1
1458,45
745,43
1879,9
1771,1
1210,1
1196,2
2877,7
2841,7
939,50
1569,47
980,37
563,5
1289,5
1969,2
2461,1
374,1306
2110,10
1441,11
429,3
2738,3
1387,3
1923,28
1283,6
2886,1
1150,14
904,5
478,6
1624,109
1599,43
2199,4
845,1
2673,10
3120,12
1874,22
877,3
2874,16
334,43
1301,2
1136,3
2257,10
123,10
225,1
1822,1
820,1
432,3
1901,21
1728,3
264,21
1450,4
49,75
513,7
2884,8
459,745
2895,143
1216,1
1002,12
917,1
2254,480
1661,8
490,10
2821,8
691,6
2716,7
2782,20
1529,516
1452,9
2573,5
1546,39
844,100
325,56
7,128
231,22
1093,8
492,4
1048,17
1709,8
848,2
2258,24
2703,10
473,5
2195,123
1785,4
2794,29
2383,8
2150,5
1288,950
1364,432
2538,5
1063,2
1494,142
425,5
722,2
2130,10
1502,8
978,37
1268,42
887,11
1454,2
2312,4
2414,131
1302,10
3038,20
1956,12
352,3
402,1
648,185
2328,29
3206,28
2288,21
2013,9
2324,35
1246,4
661,27
2290,24
1198,27
2578,2
2634,1
1955,158
2931,26
2242,2
1859,7
2540,18
406,20
2929,80
2658,5
2621,23
408,6
2765,15
2216,17
2382,62
2205,1
226,10
2335,14
729,2
357,23
127,27
2214,10
1775,17
2030,6
271,8
734,15
503,5
582,74
2820,36
1167,17
2896,1
2668,38
2865,4
1457,41
3028,7
348,24
2911,1
2309,3
1991,61
2662,7
605,3
956,13
1514,6
2412,46
666,21
3171,3
1759,2
2376,4
2375,6
894,5
3125,15
3187,74
3154,109
2816,19
2545,51
1272,17
421,1
1425,1758
3156,13
2523,81
950,31
806,2
1881,8
1195,9
1319,1
254,147
1190,18
2534,126
1820,13
560,1
2698,203
1804,9
595,443
3039,3
1055,6
3104,2
219,15
3052,17
2058,170
390,3
2872,56
1839,6
1047,7
860,34
965,418
10,4
1439,3
584,1
2962,3
2787,2
2699,16
1354,9
682,6
1717,6
510,28
1998,1
2372,12
1688,2
1570,259
1578,2
578,57
312,201
1685,6
36,166
1933,7
598,74
2854,86
986,46
2209,13
1575,16
1596,81
2960,4
2253,5
2024,2
1641,3
1326,1
2930,3
1381,7
1208,4
2733,117
2306,10
606,2
545,29
1872,2
1793,7
2525,1
1032,361
1380,28
1175,60
2406,1
3152,22
1300,2
1611,163
341,2
781,11
1366,2
1863,4
1312,5
517,5
518,10
1242,15
210,98
2517,4
317,270
2373,11
2136,1
824,5
2165,54
2524,1433
2819,189
2766,37
97,1
1299,1357
1155,17
1370,86
344,42
1616,1
2851,2
3183,3
1810,11
128,1
1772,2
327,13
157,5
3180,514
1360,3
391,4
1905,4
1084,119
3143,23
2263,35
1506,277
3162,140
2546,10
2530,13
487,5
720,5
2298,16
2773,17
1827,6
2234,1
1045,12
1434,3
2070,13
3167,19
1936,1
2971,3
1256,222
1742,5
2061,38
798,58
1807,7
1358,2
472,5
2432,6
1960,21
757,38
791,29
168,46
2033,4
1270,72
